SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	Depth, nominal	Depth, top/min	Depth, bottom/max	Size fraction, lower threshold	Size fraction, upper threshold	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3_min	Chlorophyll c3_first_quartile	Chlorophyll c3_median	Chlorophyll c3_third_quartile	Chlorophyll c3_max	Chlorophyll c1+c2_min	Chlorophyll c1+c2_first_quartile	Chlorophyll c1+c2_median	Chlorophyll c1+c2_third_quartile	Chlorophyll c1+c2_max	Chlorophyllide a_min	Chlorophyllide a_first_quartile	Chlorophyllide a_median	Chlorophyllide a_third_quartile	Chlorophyllide a_max	Peridinin_min	Peridinin_first_quartile	Peridinin_median	Peridinin_third_quartile	Peridinin_max	Phaeophorbide a_min	Phaeophorbide a_first_quartile	Phaeophorbide a_median	Phaeophorbide a_third_quartile	Phaeophorbide a_max	19-Butanoyloxyfucoxanthin_min	19-Butanoyloxyfucoxanthin_first_quartile	19-Butanoyloxyfucoxanthin_median	19-Butanoyloxyfucoxanthin_third_quartile	19-Butanoyloxyfucoxanthin_max	Fucoxanthin_min	Fucoxanthin_first_quartile	Fucoxanthin_median	Fucoxanthin_third_quartile	Fucoxanthin_max	Neoxanthin_min	Neoxanthin_first_quartile	Neoxanthin_median	Neoxanthin_third_quartile	Neoxanthin_max	Prasinoxanthin_min	Prasinoxanthin_first_quartile	Prasinoxanthin_median	Prasinoxanthin_third_quartile	Prasinoxanthin_max	Violaxanthin_min	Violaxanthin_first_quartile	Violaxanthin_median	Violaxanthin_third_quartile	Violaxanthin_max	19-Hexanoyloxyfucoxanthin_min	19-Hexanoyloxyfucoxanthin_first_quartile	19-Hexanoyloxyfucoxanthin_median	19-Hexanoyloxyfucoxanthin_third_quartile	19-Hexanoyloxyfucoxanthin_max	Diadinoxanthin_min	Diadinoxanthin_first_quartile	Diadinoxanthin_median	Diadinoxanthin_third_quartile	Diadinoxanthin_max	Alloxanthin_min	Alloxanthin_first_quartile	Alloxanthin_median	Alloxanthin_third_quartile	Alloxanthin_max	Diatoxanthin_min	Diatoxanthin_first_quartile	Diatoxanthin_median	Diatoxanthin_third_quartile	Diatoxanthin_max	Zeaxanthin_min	Zeaxanthin_first_quartile	Zeaxanthin_median	Zeaxanthin_third_quartile	Zeaxanthin_max	Lutein_min	Lutein_first_quartile	Lutein_median	Lutein_third_quartile	Lutein_max	Bacteriochlorophyll a_min	Bacteriochlorophyll a_first_quartile	Bacteriochlorophyll a_median	Bacteriochlorophyll a_third_quartile	Bacteriochlorophyll a_max	Divinyl chlorophyll b_min	Divinyl chlorophyll b_first_quartile	Divinyl chlorophyll b_median	Divinyl chlorophyll b_third_quartile	Divinyl chlorophyll b_max	Chlorophyll b_min	Chlorophyll b_first_quartile	Chlorophyll b_median	Chlorophyll b_third_quartile	Chlorophyll b_max	Chlorophyll b plus divinyl chlorophyll b_min	Chlorophyll b plus divinyl chlorophyll b_first_quartile	Chlorophyll b plus divinyl chlorophyll b_median	Chlorophyll b plus divinyl chlorophyll b_third_quartile	Chlorophyll b plus divinyl chlorophyll b_max	Divinyl chlorophyll a_min	Divinyl chlorophyll a_first_quartile	Divinyl chlorophyll a_median	Divinyl chlorophyll a_third_quartile	Divinyl chlorophyll a_max	Chlorophyll a_min	Chlorophyll a_first_quartile	Chlorophyll a_median	Chlorophyll a_third_quartile	Chlorophyll a_max	"Chlorophyll a, total_min"	"Chlorophyll a, total_first_quartile"	"Chlorophyll a, total_median"	"Chlorophyll a, total_third_quartile"	"Chlorophyll a, total_max"	Phaeophytin a_min	Phaeophytin a_first_quartile	Phaeophytin a_median	Phaeophytin a_third_quartile	Phaeophytin a_max	Carotene_min	Carotene_first_quartile	Carotene_median	Carotene_third_quartile	Carotene_max
TARA_Y100000748	SAMEA2621044	ERS490303	TARA_068	TARA_20100914T1330Z_068_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.22	0.45	TARA_068_DCM_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20100914T1330Z_068_EVENT_PUMP_DCM_(50m)_SEQ-(dry)_W0.22-0.45_Y100000748	3.42	P00DT18H33M	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	1	0.0484	0.0484	0.0484	0.0484	0.0484	0.0548	0.0548	0.0548	0.0548	0.0548	0	0	0	0	0	0.005	0.005	0.005	0.005	0.005	0	0	0	0	0	0.0692	0.0692	0.0692	0.0692	0.0692	0.0183	0.0183	0.0183	0.0183	0.0183	0.0038	0.0038	0.0038	0.0038	0.0038	0.0048	0.0048	0.0048	0.0048	0.0048	0.0024	0.0024	0.0024	0.0024	0.0024	0.1647	0.1647	0.1647	0.1647	0.1647	0.0111	0.0111	0.0111	0.0111	0.0111	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.0815	0.0815	0.0815	0.0815	0.0815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0944	0.0944	0.0944	0.0944	0.0944	0.3153	0.3153	0.3153	0.3153	0.3153	0.4097	0.4097	0.4097	0.4097	0.4097	0	0	0	0	0	0.0195	0.0195	0.0195	0.0195	0.0195
TARA_Y100000739	SAMEA2621021	ERS490273	TARA_068	TARA_20100914T0655Z_068_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.45	0.8	TARA_068_SRF_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20100914T0655Z_068_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.45-0.8_Y100000739	2.9397	P00DT11H58M	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	2	0.0231	0.0231	0.0338	0.0445	0.0445	0.0234	0.0234	0.0372	0.051	0.051	0	0	0.00125	0.0025	0.0025	0.0023	0.0023	0.00465	0.007	0.007	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031	0.0597	0.0597	0.11185	0.164	0.164	0.0087	0.0087	0.0196	0.0305	0.0305	0	0	0	0	0	0.002	0.002	0.00255	0.0031	0.0031	0.0637	0.0637	0.0795	0.0953	0.0953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313	0.0313	0.039	0.0467	0.0467	0.0313	0.0313	0.039	0.0467	0.0467	0.0658	0.0658	0.0722	0.0786	0.0786	0.1852	0.1852	0.24325	0.3013	0.3013	0.251	0.251	0.3167	0.3824	0.3824	0	0	0.00455	0.0091	0.0091	0.0101	0.0101	0.01445	0.0188	0.0188
TARA_Y100000741	SAMEA2621020	ERS490272	TARA_068	TARA_20100914T0655Z_068_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	0.45	TARA_068_SRF_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20100914T0655Z_068_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-0.45_Y100000741	2.9397	P00DT11H58M	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	2	0.0231	0.0231	0.0338	0.0445	0.0445	0.0234	0.0234	0.0372	0.051	0.051	0	0	0.00125	0.0025	0.0025	0.0023	0.0023	0.00465	0.007	0.007	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031	0.0597	0.0597	0.11185	0.164	0.164	0.0087	0.0087	0.0196	0.0305	0.0305	0	0	0	0	0	0.002	0.002	0.00255	0.0031	0.0031	0.0637	0.0637	0.0795	0.0953	0.0953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313	0.0313	0.039	0.0467	0.0467	0.0313	0.0313	0.039	0.0467	0.0467	0.0658	0.0658	0.0722	0.0786	0.0786	0.1852	0.1852	0.24325	0.3013	0.3013	0.251	0.251	0.3167	0.3824	0.3824	0	0	0.00455	0.0091	0.0091	0.0101	0.0101	0.01445	0.0188	0.0188
TARA_Y100000758	SAMEA2621003	ERS490238	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	700	696	705	0.45	0.8	TARA_068_MES_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20100913T1303Z_068_Combined-EVENTS_CAST_MES_(700m)_SEQ-(dry)_W0.45-0.8_Y100000758	3.7418	P00DT04H04M	"tara_20100913t1708z_068_event_cast,tara_20100913t1857z_068_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0.0021	0.0021	0.0021	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0.0054	0	0	0	0	0	0	0	0	0	0
TARA_Y100000385	SAMEA2620980	ERS490193	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.45	0.8	TARA_067_SRF_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20100907T0619Z_067_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.45-0.8_Y100000385	12.5038	P00DT03H36M	tara_20100907t0958z_067_event_cast	2	0.1451	0.1451	0.1759	0.2067	0.2067	0.3976	0.3976	0.5673	0.737	0.737	0.0291	0.0291	0.04345	0.0578	0.0578	0.188	0.188	0.2836	0.3792	0.3792	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043	0.2204	0.2204	0.31475	0.4091	0.4091	0.1534	0.1534	0.3352	0.517	0.517	0.08	0.08	0.12545	0.1709	0.1709	0.0428	0.0428	0.0804	0.118	0.118	0.0548	0.0548	0.0749	0.095	0.095	0.0051	0.0051	0.0099	0.0147	0.0147	0.0074	0.0074	0.0084	0.0094	0.0094	0	0	0	0	0	0.1399	0.1399	0.1722	0.2045	0.2045	0.1399	0.1399	0.1722	0.2045	0.2045	0	0	0	0	0	3.7245	3.7245	5.42015	7.1158	7.1158	3.7535	3.7535	5.4636	7.1737	7.1737	0.0903	0.0903	0.12575	0.1612	0.1612	0.0933	0.0933	0.1334	0.1735	0.1735
TARA_Y100000389	SAMEA2620979	ERS490192	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	0.45	TARA_067_SRF_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20100907T0619Z_067_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-0.45_Y100000389	12.5038	P00DT03H36M	tara_20100907t0958z_067_event_cast	2	0.1451	0.1451	0.1759	0.2067	0.2067	0.3976	0.3976	0.5673	0.737	0.737	0.0291	0.0291	0.04345	0.0578	0.0578	0.188	0.188	0.2836	0.3792	0.3792	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043	0.2204	0.2204	0.31475	0.4091	0.4091	0.1534	0.1534	0.3352	0.517	0.517	0.08	0.08	0.12545	0.1709	0.1709	0.0428	0.0428	0.0804	0.118	0.118	0.0548	0.0548	0.0749	0.095	0.095	0.0051	0.0051	0.0099	0.0147	0.0147	0.0074	0.0074	0.0084	0.0094	0.0094	0	0	0	0	0	0.1399	0.1399	0.1722	0.2045	0.2045	0.1399	0.1399	0.1722	0.2045	0.2045	0	0	0	0	0	3.7245	3.7245	5.42015	7.1158	7.1158	3.7535	3.7535	5.4636	7.1737	7.1737	0.0903	0.0903	0.12575	0.1612	0.1612	0.0933	0.0933	0.1334	0.1735	0.1735
TARA_Y100000361	SAMEA2620894	ERS490089	TARA_065	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	0.1	0.22	TARA_065_DCM_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100712T1106Z_065_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(dry)_W0.1-0.22_Y100000361	761.6375	P03DT01H23M	tara_20100715t1230z_066_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000356	SAMEA2620861	ERS490035	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_065_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100712T0559Z_065_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000356	760.0193	P03DT06H27M	tara_20100715t1230z_066_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000401	SAMEA2620836	ERS490010	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	63	67	0.1	0.22	TARA_064_DCM_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100708T0621Z_064_EVENT_PUMP_DCM_(65m)_SEQ-(dry)_W0.1-0.22_Y100000401	5.6548	P00DT21H06M	tara_20100707t0919z_064_event_cast	2	0.0175	0.0175	0.02125	0.025	0.025	0.0184	0.0184	0.0203	0.0222	0.0222	0	0	0	0	0	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0	0.0279	0.0279	0.033	0.0381	0.0381	0.0036	0.0036	0.00395	0.0043	0.0043	0.0019	0.0019	0.0023	0.0027	0.0027	0	0	0	0	0	0.0376	0.0376	0.04755	0.0575	0.0575	0	0	0	0	0	9.00E-04	9.00E-04	0.00105	0.0012	0.0012	0	0	0	0	0	0.034	0.034	0.0367	0.0394	0.0394	0.034	0.034	0.0367	0.0394	0.0394	0.0937	0.0937	0.1115	0.1293	0.1293	0.1951	0.1951	0.2046	0.2141	0.2141	0.3078	0.3078	0.31605	0.3243	0.3243	0	0	0	0	0	0.0203	0.0203	0.0223	0.0243	0.0243
TARA_Y100000114	SAMEA2620413	ERS489324	TARA_048	TARA_20100419T0756Z_048_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_048_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100419T0756Z_048_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000114	21.262	P00DT05H38M	tara_20100419t1337z_048_event_cast	2	7.00E-04	7.00E-04	0.0013	0.0019	0.0019	0.0013	0.0013	0.0019	0.0025	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	0.00125	0.0019	0.0019	3.00E-04	3.00E-04	7.00E-04	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0.0036	0.0062	0.0088	0.0088	5.00E-04	5.00E-04	0.00075	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0.0575	0.0575	0.06295	0.0684	0.0684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0.0013	0.0025	0.0037	0.0037	0.0013	0.0013	0.0025	0.0037	0.0037	0.0343	0.0343	0.0385	0.0427	0.0427	0.013	0.013	0.01685	0.0207	0.0207	0.0473	0.0473	0.0553	0.0633	0.0633	0	0	0	0	0	0.0058	0.0058	0.00665	0.0075	0.0075
TARA_Y100000052	SAMEA2620198	ERS489047	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_041_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100330T0247Z_041_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000052	6.2798	P00DT05H59M	tara_20100330t0848z_041_event_cast	2	0.001	0.001	0.0015	0.002	0.002	0.0016	0.0016	0.00235	0.0031	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075	0.0015	0.0015	7.00E-04	7.00E-04	0.001	0.0013	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037	0.0037	0.0056	0.0075	0.0075	8.00E-04	8.00E-04	0.001	0.0012	0.0012	0	0	0	0	0	0	0	0	0	0	0.0673	0.0673	0.07355	0.0798	0.0798	0	0	0	0	0	0	0	4.00E-04	8.00E-04	8.00E-04	0	0	0	0	0	0.0022	0.0022	0.00355	0.0049	0.0049	0.0022	0.0022	0.00355	0.0049	0.0049	0.0499	0.0499	0.0502	0.0505	0.0505	0.0301	0.0301	0.03375	0.0374	0.0374	0.08	0.08	0.08395	0.0879	0.0879	0	0	0	0	0	0.0081	0.0081	0.00835	0.0086	0.0086
TARA_Y100000034	SAMEA2620106	ERS488945	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	270	262	280	0.1	0.22	TARA_039_MES_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MES_(270m)_SEQ-(dry)_W0.1-0.22_Y100000034	0.005826	P00DT00H00M	"tara_20100320t0817z_039_event_cast,tara_20100318t0956z_039_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0.0023	0.0023	0.0023	0.0023	0.0023
TARA_Y100000033	SAMEA2620065	ERS488879	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_039_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100318T0427Z_039_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000033	14.5118	P00DT05H25M	tara_20100318t0956z_039_event_cast	2	0.0037	0.0037	0.0054	0.0071	0.0071	0.0038	0.0038	0.00565	0.0075	0.0075	0	0	0	0	0	0.0025	0.0025	0.0025	0.0025	0.0025	0	0	0	0	0	0.0023	0.0023	0.0034	0.0045	0.0045	0.0027	0.0027	0.0035	0.0043	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-04	6.00E-04	6.00E-04	0.0103	0.0103	0.0158	0.0213	0.0213	0.0018	0.0018	0.0024	0.003	0.003	0	0	0	0	0	0	0	0	0	0	0.0648	0.0648	0.07315	0.0815	0.0815	0	0	0	0	0	8.00E-04	8.00E-04	0.00105	0.0013	0.0013	0	0	0	0	0	0.0077	0.0077	0.01075	0.0138	0.0138	0.0077	0.0077	0.01075	0.0138	0.0138	0.0234	0.0234	0.0266	0.0298	0.0298	0.0918	0.0918	0.1053	0.1188	0.1188	0.1152	0.1152	0.1319	0.1486	0.1486	0	0	0	0	0	0.0071	0.0071	0.00845	0.0098	0.0098
TARA_Y100000296	SAMEA2620039	ERS488853	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	340	332	350	0.1	0.22	TARA_038_MES_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MES_(340m)_SEQ-(dry)_W0.1-0.22_Y100000296	3.4487	P00DT03H41M	"tara_20100316t0956z_038_event_cast,tara_20100315t0936z_038_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0	0	0	0	0
TARA_Y100000289	SAMEA2620004	ERS488803	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_038_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100315T0335Z_038_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000289	9.9947	P00DT05H57M	"tara_20100315t0936z_038_event_cast,tara_20100316t0956z_038_event_cast"	2	0.0072	0.0072	0.0114	0.0156	0.0156	0.0107	0.0107	0.0161	0.0215	0.0215	0	0	0	0	0	0	0	0.0019	0.0038	0.0038	0	0	0	0	0	0.0093	0.0093	0.01315	0.017	0.017	0.0055	0.0055	0.00775	0.01	0.01	0.0022	0.0022	0.00375	0.0053	0.0053	0	0	9.00E-04	0.0018	0.0018	8.00E-04	8.00E-04	0.00115	0.0015	0.0015	0.0187	0.0187	0.02745	0.0362	0.0362	0.0033	0.0033	0.00345	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.1611	0.1611	0.1641	0.1671	0.1671	0	0	0	0	0	0.0024	0.0024	0.00245	0.0025	0.0025	0	0	0	0	0	0.0289	0.0289	0.0389	0.0489	0.0489	0.0289	0.0289	0.0389	0.0489	0.0489	0.0676	0.0676	0.0769	0.0862	0.0862	0.1521	0.1521	0.1898	0.2275	0.2275	0.2197	0.2197	0.2667	0.3137	0.3137	0	0	0	0	0	0.0176	0.0176	0.0194	0.0212	0.0212
TARA_Y100000310	SAMEA2619974	ERS488773	TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	600	596	605	0.1	0.22	TARA_037_MES_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100313T0507Z_037_Combined-EVENTS_CAST_MES_(600m)_SEQ-(dry)_W0.1-0.22_Y100000310	3.0322	P00DT06H33M	"tara_20100312t1036z_036_event_cast,tara_20100313t0949z_037_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0
TARA_Y100000015	SAMEA2619935	ERS488722	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_036_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20100312T0606Z_036_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100000015	0.77483	P00DT04H28M	"tara_20100312t1036z_036_event_cast,tara_20100313t0949z_037_event_cast"	2	0.0183	0.0183	0.0208	0.0233	0.0233	0.0189	0.0189	0.0218	0.0247	0.0247	0.0014	0.0014	0.0017	0.002	0.002	0.0059	0.0059	0.0065	0.0071	0.0071	0	0	0.00225	0.0045	0.0045	0.0117	0.0117	0.01325	0.0148	0.0148	0.0154	0.0154	0.0169	0.0184	0.0184	0.0023	0.0023	0.00285	0.0034	0.0034	0	0	0.00045	9.00E-04	9.00E-04	0.0019	0.0019	0.0022	0.0025	0.0025	0.0478	0.0478	0.05395	0.0601	0.0601	0.0079	0.0079	0.0079	0.0079	0.0079	0	0	0	0	0	0.0011	0.0011	0.00115	0.0012	0.0012	0.0685	0.0685	0.07005	0.0716	0.0716	0.007	0.007	0.00845	0.0099	0.0099	9.00E-04	9.00E-04	0.00105	0.0012	0.0012	0	0	0	0	0	0.0373	0.0373	0.0456	0.0539	0.0539	0.0373	0.0373	0.0456	0.0539	0.0539	0	0	0	0	0	0.2672	0.2672	0.30155	0.3359	0.3359	0.2686	0.2686	0.3033	0.338	0.338	0.003	0.003	0.00315	0.0033	0.0033	0.0104	0.0104	0.01085	0.0113	0.0113
