SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3	Chlorophyll c3_1	Chlorophyll c3_2	Chlorophyll c3_3	Chlorophyll c3_4	Chlorophyll c1+c2	Chlorophyll c1+c2_1	Chlorophyll c1+c2_2	Chlorophyll c1+c2_3	Chlorophyll c1+c2_4	Chlorophyllide a	Chlorophyllide a_1	Chlorophyllide a_2	Chlorophyllide a_3	Chlorophyllide a_4	Peridinin	Peridinin_1	Peridinin_2	Peridinin_3	Peridinin_4	Phaeophorbide a	Phaeophorbide a_1	Phaeophorbide a_2	Phaeophorbide a_3	Phaeophorbide a_4	19-Butanoyloxyfucoxanthin	19-Butanoyloxyfucoxanthin_1	19-Butanoyloxyfucoxanthin_2	19-Butanoyloxyfucoxanthin_3	19-Butanoyloxyfucoxanthin_4	Fucoxanthin	Fucoxanthin_1	Fucoxanthin_2	Fucoxanthin_3	Fucoxanthin_4	Neoxanthin	Neoxanthin_1	Neoxanthin_2	Neoxanthin_3	Neoxanthin_4	Prasinoxanthin	Prasinoxanthin_1	Prasinoxanthin_2	Prasinoxanthin_3	Prasinoxanthin_4	Violaxanthin	Violaxanthin_1	Violaxanthin_2	Violaxanthin_3	Violaxanthin_4	19-Hexanoyloxyfucoxanthin	19-Hexanoyloxyfucoxanthin_1	19-Hexanoyloxyfucoxanthin_2	19-Hexanoyloxyfucoxanthin_3	19-Hexanoyloxyfucoxanthin_4	Diadinoxanthin	Diadinoxanthin_1	Diadinoxanthin_2	Diadinoxanthin_3	Diadinoxanthin_4	Alloxanthin	Alloxanthin_1	Alloxanthin_2	Alloxanthin_3	Alloxanthin_4	Diatoxanthin	Diatoxanthin_1	Diatoxanthin_2	Diatoxanthin_3	Diatoxanthin_4	Zeaxanthin	Zeaxanthin_1	Zeaxanthin_2	Zeaxanthin_3	Zeaxanthin_4	Lutein	Lutein_1	Lutein_2	Lutein_3	Lutein_4	Bacteriochlorophyll a	Bacteriochlorophyll a_1	Bacteriochlorophyll a_2	Bacteriochlorophyll a_3	Bacteriochlorophyll a_4	Divinyl chlorophyll b	Divinyl chlorophyll b_1	Divinyl chlorophyll b_2	Divinyl chlorophyll b_3	Divinyl chlorophyll b_4	Chlorophyll b	Chlorophyll b_1	Chlorophyll b_2	Chlorophyll b_3	Chlorophyll b_4	Chlorophyll b plus divinyl chlorophyll b	Chlorophyll b plus divinyl chlorophyll b_1	Chlorophyll b plus divinyl chlorophyll b_2	Chlorophyll b plus divinyl chlorophyll b_3	Chlorophyll b plus divinyl chlorophyll b_4	Divinyl chlorophyll a	Divinyl chlorophyll a_1	Divinyl chlorophyll a_2	Divinyl chlorophyll a_3	Divinyl chlorophyll a_4	Chlorophyll a	Chlorophyll a_1	Chlorophyll a_2	Chlorophyll a_3	Chlorophyll a_4	"Chlorophyll a, total"	"Chlorophyll a, total_1"	"Chlorophyll a, total_2"	"Chlorophyll a, total_3"	"Chlorophyll a, total_4"	Phaeophytin a	Phaeophytin a_1	Phaeophytin a_2	Phaeophytin a_3	Phaeophytin a_4	Carotene	Carotene_1	Carotene_2	Carotene_3	Carotene_4
TARA_B100001121	SAMEA2622817	ERS492888	TARA_125	TARA_20110808T1733Z_125_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_125_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110808T1733Z_125_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001121	6.7594	P00DT03H43M	tara_20110808t2118z_125_event_cast	1	0.0101	0.0101	0.0101	0.0101	0.0101	0.0101	0.0101	0.0101	0.0101	0.0101	0	0	0	0	0	0.0033	0.0033	0.0033	0.0033	0.0033	0	0	0	0	0	0.0077	0.0077	0.0077	0.0077	0.0077	0.0029	0.0029	0.0029	0.0029	0.0029	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0.0255	0.0255	0.0255	0.0255	0.0255	0.0025	0.0025	0.0025	0.0025	0.0025	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.057	0.057	0.057	0.057	0.057	0.004	0.004	0.004	0.004	0.004	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0	0	0	0	0	0.0389	0.0389	0.0389	0.0389	0.0389	0.0389	0.0389	0.0389	0.0389	0.0389	0.0664	0.0664	0.0664	0.0664	0.0664	0.1026	0.1026	0.1026	0.1026	0.1026	0.169	0.169	0.169	0.169	0.169	0.0037	0.0037	0.0037	0.0037	0.0037	0.0096	0.0096	0.0096	0.0096	0.0096
TARA_B100000676	SAMEA2622796	ERS492863	TARA_124	TARA_20110805T1733Z_124_Combined-EVENTS_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	120	118	122	0.22	3	TARA_124_MIX_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110805T1733Z_124_Combined-EVENTS_CAST_MIX_(120m)_SEQ-(10L-or-15min)_W0.22-3_B100000676	2.7261	P00DT02H58M	"tara_20110805t1435z_124_event_cast,tara_20110805t2104z_124_event_cast,tara_20110805t0938z_124_event_cast,tara_20110805t0624z_124_event_cast,tara_20110805t0045z_124_event_cast"	2	0.0101	0.0101	0.01025	0.0104	0.0104	0.0098	0.0098	0.00995	0.0101	0.0101	0	0	0	0	0	0.0021	0.0021	0.00215	0.0022	0.0022	0	0	0	0	0	0.0093	0.0093	0.00975	0.0102	0.0102	0.0018	0.0018	0.00185	0.0019	0.0019	0.0055	0.0055	0.00585	0.0062	0.0062	0	0	0	0	0	0.001	0.001	0.00105	0.0011	0.0011	0.0182	0.0182	0.01915	0.0201	0.0201	0.0016	0.0016	0.00165	0.0017	0.0017	0	0	0	0	0	0	0	0	0	0	0.0175	0.0175	0.0175	0.0175	0.0175	0	0	0	0	0	6.00E-04	6.00E-04	0.00065	7.00E-04	7.00E-04	0	0	0	0	0	0.0553	0.0553	0.05755	0.0598	0.0598	0.0553	0.0553	0.05755	0.0598	0.0598	0.0607	0.0607	0.06115	0.0616	0.0616	0.0657	0.0657	0.069	0.0723	0.0723	0.1273	0.1273	0.13015	0.133	0.133	0	0	0	0	0	0.0149	0.0149	0.01515	0.0154	0.0154
TARA_B100000674	SAMEA2622759	ERS492814	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_124_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110804T1833Z_124_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000674	3.5601	P00DT06H10M	"tara_20110805t0045z_124_event_cast,tara_20110804t0932z_124_event_cast,tara_20110805t0624z_124_event_cast,tara_20110804t0551z_124_event_cast,tara_20110805t0938z_124_event_cast"	6	0.01684	0.01684	0.01686	0.01688	0.01688	0.02654	0.02654	0.02655	0.02656	0.02656	0.00022	0.00022	0.00023	0.00024	0.00024	0.00744	0.00744	0.00746	0.00748	0.00748	0.00774	0.00774	0.00774	0.00774	0.00774	0.0182	0.0182	0.01821	0.01822	0.01822	0.0118	0.0118	0.01184	0.01188	0.01188	0.00936	0.00936	0.00937	0.00938	0.00938	0.00386	0.00386	0.00386	0.00386	0.00386	0.0043	0.0043	0.00435	0.0044	0.0044	0.06844	0.06844	0.06849	0.06854	0.06854	0.00602	0.00602	0.00603	0.00604	0.00604	0.00312	0.00312	0.00312	0.00312	0.00312	0.00058	0.00058	0.00059	6.00E-04	6.00E-04	0.10178	0.10178	0.10181	0.10184	0.10184	0.00634	0.00634	0.00638	0.00642	0.00642	0.00144	0.00144	0.00145	0.00146	0.00146	0	0	0	0	0	0.06236	0.06236	0.06239	0.06242	0.06242	0.06236	0.06236	0.06239	0.06242	0.06242	0.07652	0.07652	0.07657	0.07662	0.07662	0.28824	0.28824	0.28826	0.28828	0.28828	0.36502	0.36502	0.36506	0.3651	0.3651	0.00498	0.00498	0.00501	0.00504	0.00504	0.02398	0.02398	0.02398	0.02398	0.02398
TARA_B100000686	SAMEA2622733	ERS492778	TARA_123	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	150	148	152	0.22	3	TARA_123_MIX_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110801T1755Z_123_Combined-EVENTS_CAST_MIX_(150m)_SEQ-(10L-or-15min)_W0.22-3_B100000686	0.44323	P00DT12H53M	"tara_20110801t0501z_123_event_cast,tara_20110731t2007z_123_event_cast"	3	0.0059	0.0059	0.006075	0.00625	0.00625	0.00475	0.00475	0.004775	0.0048	0.0048	0	0	0	0	0	0.0012	0.0012	0.001225	0.00125	0.00125	0.002	0.002	0.002	0.002	0.002	0.00605	0.00605	0.006175	0.0063	0.0063	0.00085	0.00085	0.000925	0.001	0.001	0.00245	0.00245	0.0025	0.00255	0.00255	0	0	0	0	0	0.00035	0.00035	0.00035	0.00035	0.00035	0.0132	0.0132	0.013375	0.01355	0.01355	0.00105	0.00105	0.001075	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0.0055	0.0055	0.00555	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0271	0.0271	0.0273	0.0275	0.0275	0.0271	0.0271	0.0273	0.0275	0.0275	0.019	0.019	0.0191	0.0192	0.0192	0.0389	0.0389	0.039125	0.03935	0.03935	0.0581	0.0581	0.058225	0.05835	0.05835	0	0	0	0	0	0.00585	0.00585	0.005925	0.006	0.006
TARA_B100000683	SAMEA2622710	ERS492733	TARA_123	TARA_20110731T1720Z_123_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_123_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110731T1720Z_123_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000683	0.27204	P00DT02H46M	"tara_20110731t2007z_123_event_cast,tara_20110801t0501z_123_event_cast"	2	0.0154	0.0154	0.0154	0.0154	0.0154	0.0142	0.0142	0.0142	0.0142	0.0142	0	0	0	0	0	0.00605	0.00605	0.00605	0.00605	0.00605	0.0036	0.0036	0.0036	0.0036	0.0036	0.01	0.01	0.01	0.01	0.01	0.0092	0.0092	0.0092	0.0092	0.0092	0.0023	0.0023	0.0023	0.0023	0.0023	0.00155	0.00155	0.00155	0.00155	0.00155	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0.03115	0.03115	0.03115	0.03115	0.03115	0.0039	0.0039	0.0039	0.0039	0.0039	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.01325	0.01325	0.01325	0.01325	0.01325	0	0	0	0	0	0.00125	0.00125	0.00125	0.00125	0.00125	0	0	0	0	0	0.03185	0.03185	0.03185	0.03185	0.03185	0.03185	0.03185	0.03185	0.03185	0.03185	0	0	0	0	0	0.1781	0.1781	0.1781	0.1781	0.1781	0.1781	0.1781	0.1781	0.1781	0.1781	0.00225	0.00225	0.00225	0.00225	0.00225	0.00585	0.00585	0.00585	0.00585	0.00585
TARA_B100000700	SAMEA2622690	ERS492699	TARA_122	TARA_20110728T1718Z_122_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	115	112	117	0.22	3	TARA_122_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110728T1718Z_122_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(10L-or-15min)_W0.22-3_B100000700	6.9563	P01DT20H02M	tara_20110726t2114z_122_event_cast	2	0.0143	0.0143	0.0144	0.0145	0.0145	0.0173	0.0173	0.0177	0.0181	0.0181	0	0	0	0	0	0.0051	0.0051	0.0051	0.0051	0.0051	0	0	0	0	0	0.0107	0.0107	0.0107	0.0107	0.0107	0.0026	0.0026	0.0028	0.003	0.003	0.0093	0.0093	0.0093	0.0093	0.0093	0	0	0	0	0	0.0016	0.0016	0.00165	0.0017	0.0017	0.0244	0.0244	0.0246	0.0248	0.0248	0.0019	0.0019	0.00195	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0.0337	0.0337	0.03415	0.0346	0.0346	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0.1202	0.1202	0.12515	0.1301	0.1301	0.1202	0.1202	0.12515	0.1301	0.1301	0.1061	0.1061	0.1082	0.1103	0.1103	0.1048	0.1048	0.10525	0.1057	0.1057	0.2118	0.2118	0.21345	0.2151	0.2151	0.0024	0.0024	0.00245	0.0025	0.0025	0.0207	0.0207	0.0211	0.0215	0.0215
TARA_B100000678	SAMEA2622673	ERS492680	TARA_122	TARA_20110727T1932Z_122_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	600	598	602	0.22	3	TARA_122_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110727T1932Z_122_Combined-EVENTS_CAST_MES_(600m)_SEQ-(10L-or-15min)_W0.22-3_B100000678	4.8663	P00DT22H15M	tara_20110726t2114z_122_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100001115	SAMEA2622652	ERS492642	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_122_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110726T1710Z_122_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100001115	0.62988	P00DT04H02M	tara_20110726t2114z_122_event_cast	1	0.0044	0.0044	0.0044	0.0044	0.0044	0.0082	0.0082	0.0082	0.0082	0.0082	0	0	0	0	0	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	0.0139	0.0139	0.0139	0.0139	0.0139	0.0016	0.0016	0.0016	0.0016	0.0016	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0.0479	0.0479	0.0479	0.0479	0.0479	0.0068	0.0068	0.0068	0.0068	0.0068	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0	0	0	0	0	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0557	0.0557	0.0557	0.0557	0.0557	0.0705	0.0705	0.0705	0.0705	0.0705	0.1262	0.1262	0.1262	0.1262	0.1262	0	0	0	0	0	0.0081	0.0081	0.0081	0.0081	0.0081
TARA_B100000949	SAMEA2622568	ERS492471	TARA_112	TARA_20110615T1845Z_112_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	696	691	700	0.22	3	TARA_112_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110615T1845Z_112_Combined-EVENTS_CAST_MES_(696m)_SEQ-(100L)_W0.22-3_B100000949	0.007546	P00DT00H00M	"tara_20110615t1845z_112_event_cast,tara_20110614t2106z_112_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100000945	SAMEA2622545	ERS492445	TARA_112	TARA_20110615T0059Z_112_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	155	151	160	0.22	3	TARA_112_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110615T0059Z_112_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(100L)_W0.22-3_B100000945	1.3252	P00DT03H51M	"tara_20110614t2106z_112_event_cast,tara_20110615t1845z_112_event_cast"	2	0.0073	0.0073	0.00785	0.0084	0.0084	0.0102	0.0102	0.01095	0.0117	0.0117	0	0	0	0	0	0	0	9.00E-04	0.0018	0.0018	0	0	0	0	0	0.0088	0.0088	0.0104	0.012	0.012	0.001	0.001	0.0011	0.0012	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146	0.0146	0.0171	0.0196	0.0196	9.00E-04	9.00E-04	0.00105	0.0012	0.0012	0	0	0	0	0	0	0	0	0	0	0.0164	0.0164	0.02	0.0236	0.0236	0	0	0	0	0	0	0	0	0	0	0.0109	0.0109	0.01565	0.0204	0.0204	0.0682	0.0682	0.07485	0.0815	0.0815	0.0886	0.0886	0.0905	0.0924	0.0924	0.0726	0.0726	0.0767	0.0808	0.0808	0.0397	0.0397	0.0437	0.0477	0.0477	0.1123	0.1123	0.12045	0.1286	0.1286	0	0	0	0	0	0.0154	0.0154	0.01575	0.0161	0.0161
TARA_B100000941	SAMEA2622518	ERS492408	TARA_112	TARA_20110614T1645Z_112_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_112_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110614T1645Z_112_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000941	12.5559	P00DT04H18M	"tara_20110614t2106z_112_event_cast,tara_20110615t1845z_112_event_cast"	2	0	0	0	0	0	0.0015	0.0015	0.0016	0.0017	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0.0017	0.0018	0.0019	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0.0039	0.0041	0.0043	0.0043	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0	0	0	0	0	0	0	0	0	0	0.0215	0.0215	0.02285	0.0242	0.0242	0	0	0	0	0	0	0	0	0	0	0.0025	0.0025	0.0027	0.0029	0.0029	0.0024	0.0024	0.0025	0.0026	0.0026	0.0049	0.0049	0.0052	0.0055	0.0055	0.0222	0.0222	0.0243	0.0264	0.0264	0.0112	0.0112	0.01225	0.0133	0.0133	0.0334	0.0334	0.0365	0.0396	0.0396	0	0	0	0	0	0.0024	0.0024	0.00275	0.0031	0.0031
TARA_B100000586	SAMEA2622499	ERS492381	TARA_111	TARA_20110601T1603Z_111_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	350	346	355	0.22	3	TARA_111_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110601T1603Z_111_Combined-EVENTS_CAST_MES_(350m)_SEQ-(100L)_W0.22-3_B100000586	0.003543	P00DT00H00M	"tara_20110601t1603z_111_event_cast,tara_20110531t1803z_111_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0
TARA_B100000579	SAMEA2622478	ERS492357	TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	86	95	0.22	3	TARA_111_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110531T2030Z_111_Combined-EVENTS_CAST_DCM_(90m)_SEQ-(10L-or-15min)_W0.22-3_B100000579	1.1869	P00DT02H28M	"tara_20110531t1803z_111_event_cast,tara_20110601t1603z_111_event_cast"	3	0.0141	0.014325	0.015	0.01965	0.0212	0.0138	0.014325	0.0159	0.02055	0.0221	0	0	0	0	0	0.0033	0.00385	0.0055	0.00985	0.0113	0	0	0	0	0	0.0123	0.01275	0.0141	0.021075	0.0234	0.0026	0.002825	0.0035	0.006125	0.007	0.0033	0.00365	0.0047	0.0062	0.0067	0	0	0	0	0	7.00E-04	0.000725	8.00E-04	0.001025	0.0011	0.0314	0.031675	0.0325	0.051775	0.0582	0.0015	0.00165	0.0021	0.00315	0.0035	0	0	0	0	0	0	0	0	0.0015	0.002	0.0222	0.022875	0.0249	0.027675	0.0286	0	0.000125	5.00E-04	0.000875	0.001	0	0	0	0	0	0	0	0	0.017475	0.0233	0.0731	0.075525	0.0828	0.085875	0.0869	0.0828	0.083825	0.0869	0.094025	0.0964	0.0545	0.05645	0.0623	0.07115	0.0741	0.0659	0.0705	0.0843	0.10875	0.1169	0.1401	0.141725	0.1466	0.1652	0.1714	0	0	0	0	0	0.0099	0.01035	0.0117	0.011925	0.012
TARA_B100000575	SAMEA2622452	ERS492321	TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_111_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110531T1425Z_111_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000575	4.233	P00DT03H34M	"tara_20110531t1803z_111_event_cast,tara_20110601t1603z_111_event_cast"	1	0.0044	0.0044	0.0044	0.0044	0.0044	0.0052	0.0052	0.0052	0.0052	0.0052	0	0	0	0	0	0.0031	0.0031	0.0031	0.0031	0.0031	0	0	0	0	0	0.0041	0.0041	0.0041	0.0041	0.0041	0.0027	0.0027	0.0027	0.0027	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134	0.0134	0.0134	0.0134	0.0134	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	0	0	0	0	0	0.0287	0.0287	0.0287	0.0287	0.0287	0.0011	0.0011	0.0011	0.0011	0.0011	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0.0166	0.0166	0.0166	0.0166	0.0166	0.0166	0.0166	0.0166	0.0166	0.0166	0.0256	0.0256	0.0256	0.0256	0.0256	0.0394	0.0394	0.0394	0.0394	0.0394	0.065	0.065	0.065	0.065	0.065	0	0	0	0	0	0.0032	0.0032	0.0032	0.0032	0.0032
TARA_B100001079	SAMEA2622429	ERS492294	TARA_110	TARA_20110522T1320Z_110_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	380	376	385	0.22	3	TARA_110_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110522T1320Z_110_Combined-EVENTS_CAST_MES_(380m)_SEQ-(100L)_W0.22-3_B100001079	3.8406	P00DT17H21M	tara_20110521t2002z_110_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100001113	SAMEA2622402	ERS492264	TARA_110	TARA_20110521T2100Z_110_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.22	3	TARA_110_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110521T2100Z_110_EVENT_PUMP_DCM_(50m)_SEQ-(100L)_W0.22-3_B100001113	2.8544	P00DT01H01M	tara_20110521t2002z_110_event_cast	3	0.029	0.030325	0.0343	0.042025	0.0446	0.0387	0.0389	0.0395	0.039725	0.0398	0	0	0	0	0	0.0097	0.00975	0.0099	0.01035	0.0105	0	0	0	0	0	0.0274	0.02845	0.0316	0.035725	0.0371	0.0233	0.02475	0.0291	0.031125	0.0318	0.0047	0.004775	0.005	0.0077	0.0086	0	0	0	0.001875	0.0025	0.0019	0.001975	0.0022	0.002275	0.0023	0.0718	0.072625	0.0751	0.091825	0.0974	0.0051	0.005275	0.0058	0.006325	0.0065	0	0	0	0	0	0	0	0	0	0	0.0339	0.0343	0.0355	0.03955	0.0409	6.00E-04	0.00075	0.0012	0.002175	0.0025	0	0	0	0	0	0	0.004375	0.0175	0.040375	0.048	0.0646	0.0657	0.069	0.093975	0.1023	0.0646	0.070075	0.0865	0.13435	0.1503	0.0541	0.05435	0.0551	0.067625	0.0718	0.1831	0.18645	0.1965	0.2445	0.2605	0.2373	0.240875	0.2516	0.3122	0.3324	0	0	0	0	0	0.008	0.0083	0.0092	0.015275	0.0173
TARA_B100001109	SAMEA2622376	ERS492228	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_110_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110521T1227Z_110_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001109	10.3855	P00DT07H31M	tara_20110521t2002z_110_event_cast	2	0.0073	0.0073	0.0083	0.0093	0.0093	0.0104	0.0104	0.0117	0.013	0.013	0	0	0	0	0	0.004	0.004	0.0044	0.0048	0.0048	0	0	0	0	0	0.0075	0.0075	0.00855	0.0096	0.0096	0.011	0.011	0.0125	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.00155	0.0021	0.0021	0.0186	0.0186	0.02165	0.0247	0.0247	0.0032	0.0032	0.00395	0.0047	0.0047	0	0	0	0	0	4.00E-04	4.00E-04	5.00E-04	6.00E-04	6.00E-04	0.0388	0.0388	0.04595	0.0531	0.0531	0.0017	0.0017	0.0025	0.0033	0.0033	9.00E-04	9.00E-04	0.001	0.0011	0.0011	0	0	0	0	0	0.0201	0.0201	0.02465	0.0292	0.0292	0.0201	0.0201	0.02465	0.0292	0.0292	0.0298	0.0298	0.03465	0.0395	0.0395	0.0733	0.0733	0.0864	0.0995	0.0995	0.1032	0.1032	0.1211	0.139	0.139	0	0	0	0	0	0.0037	0.0037	0.0048	0.0059	0.0059
