cruise_name,station,cast,ISO_DateTime,Year,Month,Day,timeutc,lon,lat,depth_max,pres_max,Date,timecode,HOT_summary_file_name,parameters,num_bottles,section,nav_code,depth_hgt,EXPOCODE,Ship,comments,CTDPRS,CTDTMP,CTDSAL,CTDOXY,XMISS,CHLPIG,NUMBER,NITRATE,FLUOR,QUALT1
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",142.0,21.5664,35.3474,212.9,,0.3895,24,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",144.0,21.4858,35.3465,212.7,,0.3587,36,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",146.0,21.4685,35.3461,211.9,,0.4669,96,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",148.0,21.4360,35.3486,211.6,,0.3814,36,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",150.0,21.3643,35.3576,211.7,,0.3418,48,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",152.0,21.3468,35.3619,211.9,,0.3297,36,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",154.0,21.3343,35.3633,211.5,,0.4674,96,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",156.0,21.3188,35.3638,211.2,,0.3573,60,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",158.0,21.2955,35.3654,211.2,,0.3157,48,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",160.0,21.2470,35.3703,211.0,,0.3244,48,,,222292
214,2,3,2009-08-18T15:47:00,2009,8,18,1547,-157.9883,22.7500,4743,4806,081809,BE,cruise.summaries/hot214.sum,1;2;3;4;5;6,24,PRS2,GPS,20,33KB214_1,33KB214/1,"Dual T; C sensors",162.0,21.2022,35.3807,210.3,,0.3040,72,,,222292
