SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3_min	Chlorophyll c3_first_quartile	Chlorophyll c3_median	Chlorophyll c3_third_quartile	Chlorophyll c3_max	Chlorophyll c1+c2_min	Chlorophyll c1+c2_first_quartile	Chlorophyll c1+c2_median	Chlorophyll c1+c2_third_quartile	Chlorophyll c1+c2_max	Chlorophyllide a_min	Chlorophyllide a_first_quartile	Chlorophyllide a_median	Chlorophyllide a_third_quartile	Chlorophyllide a_max	Peridinin_min	Peridinin_first_quartile	Peridinin_median	Peridinin_third_quartile	Peridinin_max	Phaeophorbide a_min	Phaeophorbide a_first_quartile	Phaeophorbide a_median	Phaeophorbide a_third_quartile	Phaeophorbide a_max	19-Butanoyloxyfucoxanthin_min	19-Butanoyloxyfucoxanthin_first_quartile	19-Butanoyloxyfucoxanthin_median	19-Butanoyloxyfucoxanthin_third_quartile	19-Butanoyloxyfucoxanthin_max	Fucoxanthin_min	Fucoxanthin_first_quartile	Fucoxanthin_median	Fucoxanthin_third_quartile	Fucoxanthin_max	Neoxanthin_min	Neoxanthin_first_quartile	Neoxanthin_median	Neoxanthin_third_quartile	Neoxanthin_max	Prasinoxanthin_min	Prasinoxanthin_first_quartile	Prasinoxanthin_median	Prasinoxanthin_third_quartile	Prasinoxanthin_max	Violaxanthin_min	Violaxanthin_first_quartile	Violaxanthin_median	Violaxanthin_third_quartile	Violaxanthin_max	19-Hexanoyloxyfucoxanthin_min	19-Hexanoyloxyfucoxanthin_first_quartile	19-Hexanoyloxyfucoxanthin_median	19-Hexanoyloxyfucoxanthin_third_quartile	19-Hexanoyloxyfucoxanthin_max	Diadinoxanthin_min	Diadinoxanthin_first_quartile	Diadinoxanthin_median	Diadinoxanthin_third_quartile	Diadinoxanthin_max	Alloxanthin_min	Alloxanthin_first_quartile	Alloxanthin_median	Alloxanthin_third_quartile	Alloxanthin_max	Diatoxanthin_min	Diatoxanthin_first_quartile	Diatoxanthin_median	Diatoxanthin_third_quartile	Diatoxanthin_max	Zeaxanthin_min	Zeaxanthin_first_quartile	Zeaxanthin_median	Zeaxanthin_third_quartile	Zeaxanthin_max	Lutein_min	Lutein_first_quartile	Lutein_median	Lutein_third_quartile	Lutein_max	Bacteriochlorophyll a_min	Bacteriochlorophyll a_first_quartile	Bacteriochlorophyll a_median	Bacteriochlorophyll a_third_quartile	Bacteriochlorophyll a_max	Divinyl chlorophyll b_min	Divinyl chlorophyll b_first_quartile	Divinyl chlorophyll b_median	Divinyl chlorophyll b_third_quartile	Divinyl chlorophyll b_max	Chlorophyll b_min	Chlorophyll b_first_quartile	Chlorophyll b_median	Chlorophyll b_third_quartile	Chlorophyll b_max	Chlorophyll b plus divinyl chlorophyll b_min	Chlorophyll b plus divinyl chlorophyll b_first_quartile	Chlorophyll b plus divinyl chlorophyll b_median	Chlorophyll b plus divinyl chlorophyll b_third_quartile	Chlorophyll b plus divinyl chlorophyll b_max	Divinyl chlorophyll a_min	Divinyl chlorophyll a_first_quartile	Divinyl chlorophyll a_median	Divinyl chlorophyll a_third_quartile	Divinyl chlorophyll a_max	Chlorophyll a_min	Chlorophyll a_first_quartile	Chlorophyll a_median	Chlorophyll a_third_quartile	Chlorophyll a_max	"Chlorophyll a, total_min"	"Chlorophyll a, total_first_quartile"	"Chlorophyll a, total_median"	"Chlorophyll a, total_third_quartile"	"Chlorophyll a, total_max"	Phaeophytin a_min	Phaeophytin a_first_quartile	Phaeophytin a_median	Phaeophytin a_third_quartile	Phaeophytin a_max	Carotene_min	Carotene_first_quartile	Carotene_median	Carotene_third_quartile	Carotene_max
TARA_N000002113	SAMEA2623743	ERS494341	TARA_148	TARA_20120224T1140Z_148_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_148_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120224T1140Z_148_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002113	984.8106	P21DT20H28M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002103	SAMEA2623723	ERS494304	TARA_147	TARA_20120218T1422Z_147_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_147_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120218T1422Z_147_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002103	750.6992	P15DT23H10M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002151	SAMEA2623703	ERS494284	TARA_146	TARA_20120216T1208Z_146_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	640	630	648	0.8	3	TARA_146_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20120216T1208Z_146_Combined-EVENTS_CAST_MES_(640m)_SEQ-(100L-or-15min)_W0.8-3_N000002151	516.0294	P13DT20H49M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003253	SAMEA2623685	ERS494248	TARA_146	TARA_20120215T1254Z_146_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_146_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120215T1254Z_146_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003253	515.8572	P12DT21H42M	tara_20120202t1514z_145_event_cast	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003235	SAMEA2623667	ERS494226	TARA_145	TARA_20120202T1839Z_145_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	590	582	600	0.8	3	TARA_145_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20120202T1839Z_145_Combined-EVENTS_CAST_MES_(590m)_SEQ-(100L-or-15min)_W0.8-3_N000003235	4.3226	P00DT03H24M	tara_20120202t1514z_145_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003219	SAMEA2623641	ERS494184	TARA_145	TARA_20120202T1152Z_145_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_145_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120202T1152Z_145_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003219	3.3686	P00DT03H19M	tara_20120202t1514z_145_event_cast	2	0.0236	0.0236	0.0248	0.026	0.026	0.058	0.058	0.0592	0.0604	0.0604	0	0	0	0	0	0.0064	0.0064	0.00715	0.0079	0.0079	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087	0.0854	0.0854	0.0907	0.096	0.096	0.0135	0.0135	0.01425	0.015	0.015	0.0208	0.0208	0.02185	0.0229	0.0229	0.001	0.001	0.0011	0.0012	0.0012	0.0201	0.0201	0.0206	0.0211	0.0211	0.0033	0.0033	0.00345	0.0036	0.0036	0	0	0	0	0	0	0	0	0	0	0.0827	0.0827	0.08515	0.0876	0.0876	0.0827	0.0827	0.08515	0.0876	0.0876	0	0	0	0	0	0.6316	0.6316	0.64655	0.6615	0.6615	0.6316	0.6316	0.64655	0.6615	0.6615	0.0131	0.0131	0.0145	0.0159	0.0159	0.0221	0.0221	0.02315	0.0242	0.0242
TARA_N000003195	SAMEA2623621	ERS494164	TARA_144	TARA_20120130T2219Z_144_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	390	382	400	0.8	3	TARA_144_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20120130T2219Z_144_Combined-EVENTS_CAST_MES_(390m)_SEQ-(100L-or-15min)_W0.8-3_N000003195	22.7699	P00DT06H01M	tara_20120131t0419z_144_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003149	SAMEA2623581	ERS494107	TARA_143	TARA_20120117T1507Z_143_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	300	296	305	0.8	3	TARA_143_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20120117T1507Z_143_Combined-EVENTS_CAST_MES_(300m)_SEQ-(100L-or-15min)_W0.8-3_N000003149	0.004903	P00DT00H00M	"tara_20120117t1507z_143_event_cast,tara_20120116t1705z_143_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0	0	0	0	0
TARA_N000003144	SAMEA2623564	ERS494087	TARA_143	TARA_20120116T2135Z_143_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.8	5	TARA_143_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120116T2135Z_143_EVENT_PUMP_DCM_(40m)_SEQ-(100L-or-15min)_W0.8-5_N000003144	5.5231	P00DT04H31M	"tara_20120116t1705z_143_event_cast,tara_20120117t1507z_143_event_cast"	1	0.0227	0.0227	0.0227	0.0227	0.0227	0.0256	0.0256	0.0256	0.0256	0.0256	0	0	0	0	0	0.0038	0.0038	0.0038	0.0038	0.0038	0	0	0	0	0	0.0338	0.0338	0.0338	0.0338	0.0338	0.0112	0.0112	0.0112	0.0112	0.0112	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0013	0.0015	0.0015	0.0015	0.0015	0.0015	0.0849	0.0849	0.0849	0.0849	0.0849	0.0079	0.0079	0.0079	0.0079	0.0079	0.0013	0.0013	0.0013	0.0013	0.0013	0.0017	0.0017	0.0017	0.0017	0.0017	0.0522	0.0522	0.0522	0.0522	0.0522	0	0	0	0	0	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0.0129	0.0129	0.0129	0.0129	0.0129	0.0088	0.0088	0.0088	0.0088	0.0088	0.0216	0.0216	0.0216	0.0216	0.0216	0.0882	0.0882	0.0882	0.0882	0.0882	0.2021	0.2021	0.2021	0.2021	0.2021	0.2903	0.2903	0.2903	0.2903	0.2903	0.0029	0.0029	0.0029	0.0029	0.0029	0.0252	0.0252	0.0252	0.0252	0.0252
TARA_N000003137	SAMEA2623543	ERS494036	TARA_143	TARA_20120116T1230Z_143_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_143_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120116T1230Z_143_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003137	16.5153	P00DT04H33M	"tara_20120116t1705z_143_event_cast,tara_20120117t1507z_143_event_cast"	1	0.0198	0.0198	0.0198	0.0198	0.0198	0.0219	0.0219	0.0219	0.0219	0.0219	0	0	0	0	0	0.0029	0.0029	0.0029	0.0029	0.0029	0	0	0	0	0	0.0263	0.0263	0.0263	0.0263	0.0263	0.0099	0.0099	0.0099	0.0099	0.0099	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0012	0.0012	0.0012	0.0012	0.0012	0.0651	0.0651	0.0651	0.0651	0.0651	0.0083	0.0083	0.0083	0.0083	0.0083	0.001	0.001	0.001	0.001	0.001	0.0024	0.0024	0.0024	0.0024	0.0024	0.0541	0.0541	0.0541	0.0541	0.0541	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0122	0.0122	0.0122	0.0122	0.0122	0.008	0.008	0.008	0.008	0.008	0.0201	0.0201	0.0201	0.0201	0.0201	0.0875	0.0875	0.0875	0.0875	0.0875	0.1841	0.1841	0.1841	0.1841	0.1841	0.2716	0.2716	0.2716	0.2716	0.2716	0.0025	0.0025	0.0025	0.0025	0.0025	0.0218	0.0218	0.0218	0.0218	0.0218
TARA_N000003118	SAMEA2623523	ERS494016	TARA_142	TARA_20120110T1451Z_142_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	640	636	645	0.8	3	TARA_142_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20120110T1451Z_142_Combined-EVENTS_CAST_MES_(640m)_SEQ-(100L-or-15min)_W0.8-3_N000003118	14.2889	P01DT02H07M	tara_20120109t1243z_142_event_cast	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000003104	SAMEA2623504	ERS493997	TARA_142	TARA_20120109T2019Z_142_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	125	121	130	0.8	5	TARA_142_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120109T2019Z_142_Combined-EVENTS_CAST_DCM_(125m)_SEQ-(100L-or-15min)_W0.8-5_N000003104	13.7874	P00DT07H35M	tara_20120109t1243z_142_event_cast	1	0.0294	0.0294	0.0294	0.0294	0.0294	0.0272	0.0272	0.0272	0.0272	0.0272	0	0	0	0	0	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0.041	0.041	0.041	0.041	0.041	0.0189	0.0189	0.0189	0.0189	0.0189	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.0019	0.0019	0.0019	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0.0748	0.0748	0.0748	0.0748	0.0748	0.0078	0.0078	0.0078	0.0078	0.0078	0.0025	0.0025	0.0025	0.0025	0.0025	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0.0388	0.0388	0.0388	0.0388	0.0388	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0.0087	0.0087	0.0087	0.0087	0.0087	0.0122	0.0122	0.0122	0.0122	0.0122	0.0209	0.0209	0.0209	0.0209	0.0209	0.0603	0.0603	0.0603	0.0603	0.0603	0.2314	0.2314	0.2314	0.2314	0.2314	0.2918	0.2918	0.2918	0.2918	0.2918	0.0031	0.0031	0.0031	0.0031	0.0031	0.0202	0.0202	0.0202	0.0202	0.0202
TARA_N000003083	SAMEA2623479	ERS493954	TARA_142	TARA_20120109T1341Z_142_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_142_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120109T1341Z_142_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003083	2.1206	P00DT00H59M	tara_20120109t1243z_142_event_cast	1	0.0286	0.0286	0.0286	0.0286	0.0286	0.0284	0.0284	0.0284	0.0284	0.0284	0	0	0	0	0	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0.0392	0.0392	0.0392	0.0392	0.0392	0.018	0.018	0.018	0.018	0.018	0.001	0.001	0.001	0.001	0.001	0.0016	0.0016	0.0016	0.0016	0.0016	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.0674	0.0674	0.0674	0.0674	0.0674	0.0076	0.0076	0.0076	0.0076	0.0076	0.0027	0.0027	0.0027	0.0027	0.0027	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0.0394	0.0394	0.0394	0.0394	0.0394	0	0	0	0	0	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.0085	0.0085	0.0085	0.0085	0.0085	0.0127	0.0127	0.0127	0.0127	0.0127	0.0212	0.0212	0.0212	0.0212	0.0212	0.0592	0.0592	0.0592	0.0592	0.0592	0.2412	0.2412	0.2412	0.2412	0.2412	0.3003	0.3003	0.3003	0.3003	0.3003	0.003	0.003	0.003	0.003	0.003	0.0209	0.0209	0.0209	0.0209	0.0209
TARA_N000003037	SAMEA2623419	ERS493853	TARA_139	TARA_20111215T1416Z_139_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_139_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20111215T1416Z_139_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003037	7.9511	P00DT03H50M	tara_20111215t1808z_139_event_cast	2	0.0611	0.0611	0.0655	0.0699	0.0699	0.0828	0.0828	0.09065	0.0985	0.0985	0.0122	0.0122	0.0133	0.0144	0.0144	0.0214	0.0214	0.02845	0.0355	0.0355	0	0	0	0	0	0.0719	0.0719	0.0769	0.0819	0.0819	0.0612	0.0612	0.06825	0.0753	0.0753	0.0245	0.0245	0.02775	0.031	0.031	0.0028	0.0028	0.0028	0.0028	0.0028	0.0081	0.0081	0.00935	0.0106	0.0106	0.2091	0.2091	0.2313	0.2535	0.2535	0.0185	0.0185	0.02445	0.0304	0.0304	0	0	0.00065	0.0013	0.0013	0.0032	0.0032	0.0048	0.0064	0.0064	0.156	0.156	0.1813	0.2066	0.2066	0.0117	0.0117	0.0157	0.0197	0.0197	0.0051	0.0051	0.0053	0.0055	0.0055	0.0161	0.0161	0.018	0.0199	0.0199	0.11	0.11	0.12975	0.1495	0.1495	0.1299	0.1299	0.14775	0.1656	0.1656	0.1333	0.1333	0.1386	0.1439	0.1439	0.4907	0.4907	0.5888	0.6869	0.6869	0.6362	0.6362	0.74065	0.8451	0.8451	0.018	0.018	0.0182	0.0184	0.0184	0.0336	0.0336	0.04055	0.0475	0.0475
TARA_N000002997	SAMEA2623397	ERS493829	TARA_138	TARA_20111211T2040Z_138_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	450	440	458	0.8	3	TARA_138_MES_0.8-3	SEQ-(100L-or-15min)_W0.8-3	TARA_20111211T2040Z_138_Combined-EVENTS_CAST_MES_(450m)_SEQ-(100L-or-15min)_W0.8-3_N000002997	0.39271	P00DT00H00M	"tara_20111211t2040z_138_event_cast,tara_20111210t1725z_138_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0.0018	0.0018	0.0018	0.0018	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0.0045	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011
TARA_N000003011	SAMEA2623379	ERS493797	TARA_138	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	55	64	0.8	5	TARA_138_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20111211T1332Z_138_Combined-EVENTS_CAST_DCM_(60m)_SEQ-(100L-or-15min)_W0.8-5_N000003011	3.2439	P00DT07H10M	"tara_20111211t2040z_138_event_cast,tara_20111210t1725z_138_event_cast"	3	0.034	0.034375	0.0355	0.03655	0.0369	0.0351	0.0359	0.0383	0.04145	0.0425	0	0	0	0.00465	0.0062	0.007	0.008625	0.0135	0.0141	0.0143	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034	0.0547	0.061825	0.0832	0.097975	0.1029	0.0041	0.0044	0.0053	0.005975	0.0062	8.00E-04	0.00085	0.001	0.001075	0.0011	0	0	0	0.000525	7.00E-04	0.0258	0.032575	0.0529	0.064075	0.0678	0	6.00E-04	0.0024	0.0036	0.004	0	0	0	0	0	0.0179	0.02165	0.0329	0.0692	0.0813	0.0381	0.04795	0.0775	0.097225	0.1038	0.0954	0.1014	0.1194	0.132375	0.1367	0.0708	0.075425	0.0893	0.118775	0.1286	0.1877	0.190225	0.1978	0.22885	0.2392	0.2584	0.267125	0.2933	0.3491	0.3677	0	0	0	0.003	0.004	0.0194	0.01995	0.0216	0.021825	0.0219
TARA_N000003001	SAMEA2623359	ERS493761	TARA_138	TARA_20111210T1408Z_138_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_138_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20111210T1408Z_138_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003001	3.2691	P00DT03H14M	"tara_20111210t1725z_138_event_cast,tara_20111211t2040z_138_event_cast"	1	0.0052	0.0052	0.0052	0.0052	0.0052	0.0077	0.0077	0.0077	0.0077	0.0077	0	0	0	0	0	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0059	0.0059	0.0059	0.0059	0.0059	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0213	0.0213	0.0213	0.0213	0.0213	0.0052	0.0052	0.0052	0.0052	0.0052	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	0.0783	0.0783	0.0783	0.0783	0.0783	0	0	0	0	0	0	0	0	0	0	0.0087	0.0087	0.0087	0.0087	0.0087	0.0069	0.0069	0.0069	0.0069	0.0069	0.0156	0.0156	0.0156	0.0156	0.0156	0.087	0.087	0.087	0.087	0.087	0.0604	0.0604	0.0604	0.0604	0.0604	0.1474	0.1474	0.1474	0.1474	0.1474	0	0	0	0	0	0.013	0.013	0.013	0.013	0.013
