SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_N000000701	SAMEA2657009	ERS490261	TARA_068	TARA_20100913T2237Z_068_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_068_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20100913T2237Z_068_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000000701	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	1.2994	P00DT03H40M	1	8.087022	8.087022	8.087022	8.087022	8.087022	12.727681	12.727681	12.727681	12.727681	12.727681	363.350186	363.350186	363.350186	363.350186	363.350186	362.087593	362.087593	362.087593	362.087593	362.087593	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031
TARA_N000000705	SAMEA2657082	ERS490256	TARA_068	TARA_20100913T2135Z_068_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_068_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100913T2135Z_068_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000705	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	0.75149	P00DT02H38M	1	8.087022	8.087022	8.087022	8.087022	8.087022	12.727681	12.727681	12.727681	12.727681	12.727681	363.350186	363.350186	363.350186	363.350186	363.350186	362.087593	362.087593	362.087593	362.087593	362.087593	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031
TARA_N000000709	SAMEA2657073	ERS490253	TARA_068	TARA_20100913T2020Z_068_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_068_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100913T2020Z_068_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000709	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	0.23307	P00DT01H23M	1	8.087022	8.087022	8.087022	8.087022	8.087022	12.727681	12.727681	12.727681	12.727681	12.727681	363.350186	363.350186	363.350186	363.350186	363.350186	362.087593	362.087593	362.087593	362.087593	362.087593	0	0	0	0	0	0.0265	0.0265	0.0462	0.0659	0.0659	0.0109	0.0109	0.01515	0.0194	0.0194	0.0017	0.0017	0.00255	0.0034	0.0034	0.0021	0.0021	0.0034	0.0047	0.0047	0	0	0.00155	0.0031	0.0031
TARA_N000000742	SAMEA2657014	ERS490220	TARA_067	TARA_20100907T1016Z_067_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_067_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20100907T1016Z_067_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000000742	tara_20100907t0635z_067_event_cast	12.4226	P00DT03H40M	1	8.025701	8.025701	8.025701	8.025701	8.025701	17.005393	17.005393	17.005393	17.005393	17.005393	425.604647	425.604647	425.604647	425.604647	425.604647	424.045046	424.045046	424.045046	424.045046	424.045046	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043
TARA_N000000746	SAMEA2657065	ERS490216	TARA_067	TARA_20100907T0825Z_067_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_067_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100907T0825Z_067_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000746	tara_20100907t0635z_067_event_cast	6.3924	P00DT01H49M	1	8.025701	8.025701	8.025701	8.025701	8.025701	17.005393	17.005393	17.005393	17.005393	17.005393	425.604647	425.604647	425.604647	425.604647	425.604647	424.045046	424.045046	424.045046	424.045046	424.045046	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043
TARA_N000000750	SAMEA2656969	ERS490210	TARA_067	TARA_20100907T0659Z_067_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_067_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100907T0659Z_067_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000750	tara_20100907t0635z_067_event_cast	1.437	P00DT00H23M	1	8.025701	8.025701	8.025701	8.025701	8.025701	17.005393	17.005393	17.005393	17.005393	17.005393	425.604647	425.604647	425.604647	425.604647	425.604647	424.045046	424.045046	424.045046	424.045046	424.045046	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043
TARA_N000000756	SAMEA2620988	ERS490201	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_067_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100907T0619Z_067_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000756	tara_20100907t0635z_067_event_cast	0.97425	P00DT00H16M	1	8.025701	8.025701	8.025701	8.025701	8.025701	17.005393	17.005393	17.005393	17.005393	17.005393	425.604647	425.604647	425.604647	425.604647	425.604647	424.045046	424.045046	424.045046	424.045046	424.045046	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043
TARA_N000000759	SAMEA2620985	ERS490198	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_067_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20100907T0619Z_067_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000000759	tara_20100907t0635z_067_event_cast	0.97425	P00DT00H16M	1	8.025701	8.025701	8.025701	8.025701	8.025701	17.005393	17.005393	17.005393	17.005393	17.005393	425.604647	425.604647	425.604647	425.604647	425.604647	424.045046	424.045046	424.045046	424.045046	424.045046	0.2151	0.2151	0.2919	0.3687	0.3687	0.0518	0.0518	0.07385	0.0959	0.0959	1.5115	1.5115	2.1997	2.8879	2.8879	0.0331	0.0331	0.0483	0.0635	0.0635	0.1117	0.1117	0.1434	0.1751	0.1751	0.0146	0.0146	0.0288	0.043	0.043
TARA_N000000791	SAMEA2620961	ERS490174	TARA_066	TARA_20100715T1539Z_066_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	30	30	5	20	TARA_066_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(500mL-or-15min)_W5-20_N000000791	tara_20100715t1230z_066_event_cast	11.2044	P00DT03H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0242	0.0242	0.0245	0.0248	0.0248	0.025	0.025	0.0276	0.0302	0.0302	0.0273	0.0273	0.0296	0.0319	0.0319	0.0049	0.0049	0.00545	0.006	0.006	0.0142	0.0142	0.01535	0.0165	0.0165	0.0014	0.0014	0.00175	0.0021	0.0021
TARA_N000000807	SAMEA2620959	ERS490172	TARA_066	TARA_20100715T1539Z_066_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	30	30	0.8	5	TARA_066_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_DCM_(30m)_SEQ-(100L-or-15min)_W0.8-5_N000000807	tara_20100715t1230z_066_event_cast	11.2044	P00DT03H09M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0242	0.0242	0.0245	0.0248	0.0248	0.025	0.025	0.0276	0.0302	0.0302	0.0273	0.0273	0.0296	0.0319	0.0319	0.0049	0.0049	0.00545	0.006	0.006	0.0142	0.0142	0.01535	0.0165	0.0165	0.0014	0.0014	0.00175	0.0021	0.0021
TARA_N000000793	SAMEA2657046	ERS490159	TARA_066	TARA_20100715T1516Z_066_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_066_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100715T1516Z_066_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000793	tara_20100715t1230z_066_event_cast	9.4852	P00DT02H49M	1	8.10696	8.10696	8.10696	8.10696	8.10696	12.73317	12.73317	12.73317	12.73317	12.73317	342.386945	342.386945	342.386945	342.386945	342.386945	341.167562	341.167562	341.167562	341.167562	341.167562	0.0244	0.0244	0.0244	0.0244	0.0244	0.0271	0.0271	0.0271	0.0271	0.0271	0.0302	0.0302	0.0302	0.0302	0.0302	0.0051	0.0051	0.0051	0.0051	0.0051	0.0139	0.0139	0.0139	0.0139	0.0139	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000790	SAMEA2656956	ERS490150	TARA_066	TARA_20100715T1255Z_066_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_066_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100715T1255Z_066_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000790	tara_20100715t1230z_066_event_cast	0.004003	P00DT00H28M	1	8.10696	8.10696	8.10696	8.10696	8.10696	12.73317	12.73317	12.73317	12.73317	12.73317	342.386945	342.386945	342.386945	342.386945	342.386945	341.167562	341.167562	341.167562	341.167562	341.167562	0.0244	0.0244	0.0244	0.0244	0.0244	0.0271	0.0271	0.0271	0.0271	0.0271	0.0302	0.0302	0.0302	0.0302	0.0302	0.0051	0.0051	0.0051	0.0051	0.0051	0.0139	0.0139	0.0139	0.0139	0.0139	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000809	SAMEA2620941	ERS490136	TARA_066	TARA_20100715T1222Z_066_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_066_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100715T1222Z_066_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000809	tara_20100715t1230z_066_event_cast	1.8748	P00DT00H04M	1	8.10696	8.10696	8.10696	8.10696	8.10696	12.73317	12.73317	12.73317	12.73317	12.73317	342.386945	342.386945	342.386945	342.386945	342.386945	341.167562	341.167562	341.167562	341.167562	341.167562	0.0244	0.0244	0.0244	0.0244	0.0244	0.0271	0.0271	0.0271	0.0271	0.0271	0.0302	0.0302	0.0302	0.0302	0.0302	0.0051	0.0051	0.0051	0.0051	0.0051	0.0139	0.0139	0.0139	0.0139	0.0139	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000805	SAMEA2620939	ERS490134	TARA_066	TARA_20100715T1222Z_066_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_066_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100715T1222Z_066_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000805	tara_20100715t1230z_066_event_cast	1.8748	P00DT00H04M	1	8.10696	8.10696	8.10696	8.10696	8.10696	12.73317	12.73317	12.73317	12.73317	12.73317	342.386945	342.386945	342.386945	342.386945	342.386945	341.167562	341.167562	341.167562	341.167562	341.167562	0.0244	0.0244	0.0244	0.0244	0.0244	0.0271	0.0271	0.0271	0.0271	0.0271	0.0302	0.0302	0.0302	0.0302	0.0302	0.0051	0.0051	0.0051	0.0051	0.0051	0.0139	0.0139	0.0139	0.0139	0.0139	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000968	SAMEA2656992	ERS490083	TARA_065	TARA_20100712T1030Z_065_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_065_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100712T1030Z_065_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000968	tara_20100715t1230z_066_event_cast	761.3996	P03DT01H56M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000981	SAMEA2657007	ERS490063	TARA_065	TARA_20100712T0636Z_065_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_065_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100712T0636Z_065_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000981	tara_20100715t1230z_066_event_cast	760.1134	P03DT05H50M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000963	SAMEA2620871	ERS490045	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_065_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100712T0559Z_065_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000963	tara_20100715t1230z_066_event_cast	760.0193	P03DT06H27M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000925	SAMEA2657083	ERS489984	TARA_064	TARA_20100707T1049Z_064_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	63	67	180	2000	TARA_064_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100707T1049Z_064_EVENT_NET_DCM_(65m)_SEQ-(500mL-or-15min)_N180-2000_N000000925	tara_20100707t0455z_064_event_cast	0.41392	P00DT05H52M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_N000000535	SAMEA2657013	ERS489974	TARA_064	TARA_20100707T0815Z_064_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	20	180	TARA_064_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100707T0815Z_064_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_N000000535	tara_20100707t0455z_064_event_cast	0.936	P00DT03H18M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.0135	0.0135	0.0135	0.0167	0.0167	0.0167	0.0167	0.0167	0.0015	0.0015	0.0015	0.0015	0.0015	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_N000000526	SAMEA2656968	ERS489963	TARA_064	TARA_20100707T0753Z_064_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_064_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100707T0753Z_064_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000526	tara_20100707t0455z_064_event_cast	0.46458	P00DT02H56M	1	8.103935	8.103935	8.103935	8.103935	8.103935	10.334428	10.334428	10.334428	10.334428	10.334428	340.035166	340.035166	340.035166	340.035166	340.035166	338.927141	338.927141	338.927141	338.927141	338.927141	0	0	0	0	0	0.0089	0.0089	0.0089	0.0089	0.0089	0.0103	0.0103	0.0103	0.0103	0.0103	0.0012	0.0012	0.0012	0.0012	0.0012	0.0034	0.0034	0.0034	0.0034	0.0034	0	0	0	0	0
TARA_N000000539	SAMEA2657108	ERS489952	TARA_064	TARA_20100707T0517Z_064_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_064_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100707T0517Z_064_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000539	tara_20100707t0455z_064_event_cast	0.17081	P00DT00H20M	1	8.103935	8.103935	8.103935	8.103935	8.103935	10.334428	10.334428	10.334428	10.334428	10.334428	340.035166	340.035166	340.035166	340.035166	340.035166	338.927141	338.927141	338.927141	338.927141	338.927141	0	0	0	0	0	0.0089	0.0089	0.0089	0.0089	0.0089	0.0103	0.0103	0.0103	0.0103	0.0103	0.0012	0.0012	0.0012	0.0012	0.0012	0.0034	0.0034	0.0034	0.0034	0.0034	0	0	0	0	0
TARA_N000000522	SAMEA2620802	ERS489933	TARA_064	TARA_20100707T0448Z_064_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_064_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100707T0448Z_064_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000522	tara_20100707t0455z_064_event_cast	0.14927	P00DT00H08M	1	8.103935	8.103935	8.103935	8.103935	8.103935	10.334428	10.334428	10.334428	10.334428	10.334428	340.035166	340.035166	340.035166	340.035166	340.035166	338.927141	338.927141	338.927141	338.927141	338.927141	0	0	0	0	0	0.0089	0.0089	0.0089	0.0089	0.0089	0.0103	0.0103	0.0103	0.0103	0.0103	0.0012	0.0012	0.0012	0.0012	0.0012	0.0034	0.0034	0.0034	0.0034	0.0034	0	0	0	0	0
TARA_N000000600	SAMEA2620581	ERS489596	TARA_052	TARA_20100517T1142Z_052_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	75	73	77	0.8	5	TARA_052_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100517T1142Z_052_EVENT_PUMP_DCM_(75m)_SEQ-(100L-or-15min)_W0.8-5_N000000600	tara_20100517t0410z_052_event_cast	2.6965	P00DT07H45M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0296	0.0296	0.0296	0.0296	0.0296	0.0091	0.0091	0.0091	0.0091	0.0091	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_N000000593	SAMEA2657079	ERS489582	TARA_052	TARA_20100517T1050Z_052_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	70	68	72	20	180	TARA_052_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100517T1050Z_052_EVENT_NET_DCM_(70m)_SEQ-(500mL-or-15min)_N20-180_N000000593	tara_20100517t0410z_052_event_cast	0.53124	P00DT06H53M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0296	0.0296	0.0296	0.0296	0.0296	0.0091	0.0091	0.0091	0.0091	0.0091	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_N000000585	SAMEA2657020	ERS489574	TARA_052	TARA_20100517T1005Z_052_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	75	73	77	180	2000	TARA_052_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100517T1005Z_052_EVENT_NET_DCM_(75m)_SEQ-(500mL-or-15min)_N180-2000_N000000585	tara_20100517t0410z_052_event_cast	2.0634	P00DT06H08M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0296	0.0296	0.0296	0.0296	0.0296	0.0091	0.0091	0.0091	0.0091	0.0091	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	0	0	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_N000000589	SAMEA2657038	ERS489566	TARA_052	TARA_20100517T0648Z_052_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_052_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100517T0648Z_052_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000589	tara_20100517t0410z_052_event_cast	5.5874	P00DT02H51M	1	7.612326	7.612326	7.612326	7.612326	7.612326	33.461945	33.461945	33.461945	33.461945	33.461945	1266.083085	1266.083085	1266.083085	1266.083085	1266.083085	1262.233779	1262.233779	1262.233779	1262.233779	1262.233779	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000570	SAMEA2656997	ERS489556	TARA_052	TARA_20100517T0545Z_052_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_052_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20100517T0545Z_052_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000000570	tara_20100517t0410z_052_event_cast	3.3425	P00DT01H48M	1	7.612326	7.612326	7.612326	7.612326	7.612326	33.461945	33.461945	33.461945	33.461945	33.461945	1266.083085	1266.083085	1266.083085	1266.083085	1266.083085	1262.233779	1262.233779	1262.233779	1262.233779	1262.233779	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000598	SAMEA2620556	ERS489543	TARA_052	TARA_20100517T0410Z_052_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_052_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100517T0410Z_052_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000598	tara_20100517t0410z_052_event_cast	0.54031	P00DT00H13M	1	7.612326	7.612326	7.612326	7.612326	7.612326	33.461945	33.461945	33.461945	33.461945	33.461945	1266.083085	1266.083085	1266.083085	1266.083085	1266.083085	1262.233779	1262.233779	1262.233779	1262.233779	1262.233779	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000581	SAMEA2657047	ERS489523	TARA_052	TARA_20100517T0410Z_052_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_052_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100517T0410Z_052_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000581	tara_20100517t0410z_052_event_cast	0.45678	P00DT00H13M	1	7.612326	7.612326	7.612326	7.612326	7.612326	33.461945	33.461945	33.461945	33.461945	33.461945	1266.083085	1266.083085	1266.083085	1266.083085	1266.083085	1262.233779	1262.233779	1262.233779	1262.233779	1262.233779	0	0	0	0	0	0.0061	0.0061	0.0061	0.0061	0.0061	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000115	SAMEA2657050	ERS489336	TARA_048	TARA_20100419T1147Z_048_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_048_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100419T1147Z_048_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000115	tara_20100415t0240z_046_event_cast	1233.7887	P04DT09H08M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	6.00E-04	6.00E-04	0.00125	0.0019	0.0019	3.00E-04	3.00E-04	7.00E-04	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
