Sampling_EventID	sample_name	BioSample	Depth	Description	ENA checklist	Event Date/Time	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Protocol Label	SRA accession	Salinity	Sample Name	Sampling Campaign	Sampling Platform	Sampling Site	Temperature	environment (biome)	purl_biome	environment (feature)	purl_feature	environment (material)	purl_material	event label	nitrate sensor	oxygen sensor	sample collection device	sample site	size fraction lower threshold
GEOARTIC_SE_57	KD030_S9_81	SAMEA98140168	0.5	"Arctic sea ice metagenome, 0.5 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568968	10.20195331	ERS1568968	GEOTRACES ARCTIC 2048	CGC Healy	39	-0.55	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_58	KD017_S12_85B	SAMEA98137918	1.32	"Arctic sea ice metagenome, 1.32 m"	ERC000011	07-09-2015		89.99033333		-89.2525	Arctic Ocean	NPL022	ERS1568965	27.90662096	ERS1568965	GEOTRACES ARCTIC 2049	CGC Healy	33	-1.37	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6239			ice auger		0.22
GEOARTIC_SE_59	KD043_S3_69	SAMEA98147668	0.1	"Arctic sea ice metagenome, 0.1 m"	ERC000011	14-09-2015		85.723		-150.6090833	Arctic Ocean	NPL022	ERS1568978	35.09179016	ERS1568978	GEOTRACES ARCTIC 2051	CGC Healy	42	-1.96	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6283			ice auger		0.22
GEOARTIC_SE_60	KD041_S6_71	SAMEA98146918	1.3	"Arctic sea ice metagenome, 1.3 m"	ERC000011	14-09-2015		85.723		-150.6090833	Arctic Ocean	NPL022	ERS1568977	27.91620795	ERS1568977	GEOTRACES ARCTIC 2052	CGC Healy	42	-1.5	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6283			ice auger		0.22
GEOARTIC_SE_61	KD054_S1_66	SAMEA98149168	0.9	"Arctic sea ice metagenome, 0.9 m"	ERC000011	16-09-2015		85.16033333		-149.9722667	Arctic Ocean	NPL022	ERS1568980	32.17356772	ERS1568980	GEOTRACES ARCTIC 2055	CGC Healy	43	-1.7425	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6324			ice auger		0.22
GEOARTIC_SE_62	KD029_S10_82	SAMEA98139418	1.3	"Arctic sea ice metagenome, 1.3 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568967	21.05113861	ERS1568967	GEOTRACES ARCTIC 2056	CGC Healy	39	-1.1625	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_63	KD028_S10_83	SAMEA98138668	0.7	"Arctic sea ice metagenome, 0.7 m"	ERC000011	11-09-2015		87.77201667		-148.8943333	Arctic Ocean	NPL022	ERS1568966	12.69850978	ERS1568966	GEOTRACES ARCTIC 2057	CGC Healy	39	-0.7375	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6270			ice auger		0.22
GEOARTIC_SE_64	KD044_S5_68	SAMEA98148418	1.435	"Arctic sea ice metagenome, 1.435 m"	ERC000011	14-09-2015		85.723		-150.6090833	Arctic Ocean	NPL022	ERS1568979	31.33229147	ERS1568979	GEOTRACES ARCTIC 2058	CGC Healy	42	-1.73	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6283			ice auger		0.22
GEOARTIC_SE_65	KD010_S2_6	SAMEA98137168	1.3	"Arctic sea ice metagenome, 1.3 m"	ERC000011	04-09-2015		88.4072		-176.7614333	Arctic Ocean	NPL022	ERS1568964	28.28050089	ERS1568964	GEOTRACES ARCTIC 2061	CGC Healy	31	-1.655	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	sea ice	http://purl.obolibrary.org/obo/ENVO_00002200	6210			ice auger		0.22
GEOARTIC_SE_66	KD134_170407	SAMEA104347469	1	"Station 66 seawater, depth 1m"	ERC000027	06-10-2016	72.02705	72.02705	-162.5408	-162.5408	Arctic Ocean	NPL022	ERS1972447	NA	ERS1972447	GEOTRACES ARCTIC 2015	CGC Healy	66	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_67	KD134_170322	SAMEA104347468	1	"Station 66 seawater, depth 1m"	ERC000027	06-10-2016	72.02705	72.02705	-162.5408	-162.5408	Arctic Ocean	NPL022	ERS1972446	NA	ERS1972446	GEOTRACES ARCTIC 2015	CGC Healy	66	NA	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_68	KD126_170407	SAMEA104347467	336.2	"Station 60 seawater, depth 336.2m"	ERC000027	04-10-2015	72.9997	72.9997	-158.7448	-158.7448	Arctic Ocean	NPL022	ERS1972445	34.8129	ERS1972445	GEOTRACES ARCTIC 2015	CGC Healy	60	0.6785	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_69	KD126_170322	SAMEA104347466	336.2	"Station 60 seawater, depth 336.2m"	ERC000027	04-10-2015	72.9997	72.9997	-158.7448	-158.7448	Arctic Ocean	NPL022	ERS1972444	34.8129	ERS1972444	GEOTRACES ARCTIC 2015	CGC Healy	60	0.6785	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_70	KD125_170407	SAMEA104347465	36.6	"Station 60 seawater, depth 36.6m"	ERC000027	04-10-2015	72.9997	72.9997	-158.7448	-158.7448	Arctic Ocean	NPL022	ERS1972443	30.081	ERS1972443	GEOTRACES ARCTIC 2015	CGC Healy	60	-0.8518	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
GEOARTIC_SE_71	KD125_170322	SAMEA104347464	36.6	"Station 60 seawater, depth 36.6m"	ERC000027	04-10-2015	72.9997	72.9997	-158.7448	-158.7448	Arctic Ocean	NPL022	ERS1972442	30.081	ERS1972442	GEOTRACES ARCTIC 2015	CGC Healy	60	-0.8518	marine biome	http://purl.obolibrary.org/obo/ENVO_00000447	marine water body	http://purl.obolibrary.org/obo/ENVO_00001999	seawater	http://purl.obolibrary.org/obo/ENVO_00002149						
