Sample ID	Sample label (BioSample)	Sample label (BioArchive)	Sample label (ENA)	URL file	Campaign	Site label	Site number	Event	Device	Comment	URI	Date/Time	Latitude	Longitude	Date/Time 2	Latitude 2	Longitude 2	Depth	TZ	Local time	Country, closest	Country, distance	BG province, closest, abbrev	BG province, closest, desc	BG province, distance	LME, closest, desc	LME, distance	Locality, site	Locality, region	URL ref	Biome	Env feature	Material	Protocol Label	Quantity	Container	Content	Size-fraction, upper thresh	Size-fraction, lower thresh	Treatment, chemicals	Treatment, storage	Temp	Sal	pH	[PO4]3-	[NO3]-	POC	[NO2]-	DOC	Plank nano/micro	PAR	Cond	PP C	OXYGEN	PON	Plank meso/macro	Bact prod C	DON	[NH4]+	Si(OH)4	Turbidity	Fluorometer	Chl a
OSD36_2014-06-21_0.5m_NPL022	SAMEA3275614	ABOKL75	ERS667632	https://www.ebi.ac.uk/ena/data/view/ERS667632	OSD-Jun-2014	OSD36	36	OSD36_20140621T1730Z	Bucket, plastic	[OBJECTIVE: Ocean Sampling Day 2014][PLATFORM: Free-standing beach sample][DEVICE REPORTED: Bucket][DESCRIPTION: Woodland Beach, free-standing sub-surface sample taken after wading in to a depth of ca. 1.2 m.  ]	http://store.pangaea.de/Projects/OSD_2014/OSD36_20140621T1730Z.pdf	2014-06-21T17:30	39.3322	-75.4699	2014-06-21T18:30	39.3322	-75.4699	0.5	UTC-05	21-06-2014T12:30:00	USA	454	NWCS	Coastal - NW Atlantic Shelves Province	0.013477288	Northeast U.S. Continental Shelf	743	Delaware	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	estuarine water (ENVO:1000301)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	23.55	7.42									12.55		392.86									
OSD37_2014-06-19_1m_NE08	SAMEA3275613	ABOKM83	ERS667631	https://www.ebi.ac.uk/ena/data/view/ERS667631	OSD-Jun-2014	OSD37	37	OSD37_20140619T1311Z	Bucket, plastic 20-L	[OBJECTIVE: OSD Summer Solstice 2014.  Prokaryote samples - 6 replicate water samples of 10 Liters each (5 sterivex filters for each sample). Eukaryotic samples - 2 replicate water samples of 50 liters each (10 flat 47mm filters for each sample) ][PLATFORM: NOAA research vessel HILDEBRAND][DEVICE REPORTED: Collected seawater with cleaned pump and hose into sterile 20 liter polypropylene carboys][DESCRIPTION: particulate matter on a 0.8 um pore size 47mm polycarbonate filter from Port Everglades OSD site 37.  two replicate samples each with 10 filters (0.8 um flat polycarbonate 47mm diameter filters).]	http://store.pangaea.de/Projects/OSD_2014/OSD37_20140619T1311Z.pdf	2014-06-19T13:11	26.10293	-80.09315	2014-06-19T13:24	26.10293	-80.09315	1	UTC-05	19-06-2014T08:11:00	USA	1069	NWCS	Coastal - NW Atlantic Shelves Province	0	Southeast U.S. Continental Shelf	0	Port Everglades	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	27.7	33.82	8.03																	1.01		
OSD37_2014-06-19_1m_NPL022	SAMEA3275612	ABOKL77	ERS667630	https://www.ebi.ac.uk/ena/data/view/ERS667630	OSD-Jun-2014	OSD37	37	OSD37_20140619T1311Z	Bucket, plastic 20-L	[OBJECTIVE: OSD Summer Solstice 2014.  Prokaryote samples - 6 replicate water samples of 10 Liters each (5 sterivex filters for each sample). Eukaryotic samples - 2 replicate water samples of 50 liters each (10 flat 47mm filters for each sample) ][PLATFORM: NOAA research vessel HILDEBRAND][DEVICE REPORTED: Collected seawater with cleaned pump and hose into sterile 20 liter polypropylene carboys][DESCRIPTION: particulate matter on a 0.8 um pore size 47mm polycarbonate filter from Port Everglades OSD site 37.  two replicate samples each with 10 filters (0.8 um flat polycarbonate 47mm diameter filters).]	http://store.pangaea.de/Projects/OSD_2014/OSD37_20140619T1311Z.pdf	2014-06-19T13:11	26.10293	-80.09315	2014-06-19T13:24	26.10293	-80.09315	1	UTC-05	19-06-2014T08:11:00	USA	1069	NWCS	Coastal - NW Atlantic Shelves Province	0	Southeast U.S. Continental Shelf	0	Port Everglades	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	27.7	33.82	8.03																	1.61		
OSD38_2014-06-20_0m_NPL022	SAMEA3275611	ABOKL79	ERS667629	https://www.ebi.ac.uk/ena/data/view/ERS667629	OSD-Jun-2014	OSD38	38	OSD38_20140620T1655Z	Bucket, plastic 20-L	[OBJECTIVE: particulate matter on a 0.22 um pore size sterivex filter from surface of Long Key OSD site 38. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 5 sterivex filters.  All prokaryotic filters (5 filters each of 5 replicate samples) from site 38 filtered 2 liters of sample. ][PLATFORM: 25-foot motor boat (Keys Marine Lab)][DEVICE REPORTED: Collected seawater with clean bucket by hand toss from 25 foot motor boat, transfered to sterile 20 Liter carboys on board - collected 3 20L carboys][DESCRIPTION: particulate matter on a 0.22 um pore size sterivex filter from surface of Long Key OSD site 38. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 5 sterivex filters.  All prokaryotic filters (5 filters each of 5 replicate samples) from site 38 filtered 2 liters of sample.]	http://store.pangaea.de/Projects/OSD_2014/OSD38_20140620T1655Z.pdf	2014-06-20T16:55	24.7449	-80.78375	2014-06-20T17:15	24.7449	-80.78375	0	UTC-05	20-06-2014T11:55:00	USA	6942	CARB	Trades - Caribbean Province	0	Caribbean Sea	0	Long Key	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	29.6	36.25	7.89																	0.23		
OSD39_2014-06-19_0.1m_NE08					OSD-Jun-2014	OSD39	39	OSD39_20140619T0500Z	Bottle, unknown 4-L	[OBJECTIVE: Prokaryote and Eukaryote DNA sampling][PLATFORM: waded from shore][DEVICE REPORTED: 4L sterile bottles][DESCRIPTION: surface sample]	http://store.pangaea.de/Projects/OSD_2014/OSD39_20140619T0500Z.pdf	2014-06-19T18:00	32.7524	-79.89954	2014-06-19T18:15	32.7524	-79.89954	0.1	UTC-05	19-06-2014T13:00:00	USA	42	NWCS	Coastal - NW Atlantic Shelves Province	0	Southeast U.S. Continental Shelf	0	Charleston Harbor	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	31.3	24.3	8								37.56		5.27									
OSD39_2014-06-19_0.1m_NPL022	SAMEA3275610	ABOKM95	ERS667628	https://www.ebi.ac.uk/ena/data/view/ERS667628	OSD-Jun-2014	OSD39	39	OSD39_20140619T0500Z	Bottle, unknown 4-L	[OBJECTIVE: Prokaryote and Eukaryote DNA sampling][PLATFORM: waded from shore][DEVICE REPORTED: 4L sterile bottles][DESCRIPTION: surface sample]	http://store.pangaea.de/Projects/OSD_2014/OSD39_20140619T0500Z.pdf	2014-06-19T18:00	32.7524	-79.89954	2014-06-19T18:15	32.7524	-79.89954	0.1	UTC+08	19-06-2014T13:00:00	USA	42	NWCS	Coastal - NW Atlantic Shelves Province	0	Southeast U.S. Continental Shelf	0	Charleston Harbor	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	estuarine biome (ENVO:1000020)	harbor (ENVO:463)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	31.3	24.3	8								37.56		5.27									
OSD4_2014-06-20_0m_NE08	SAMEA3275641		ERS667663	https://www.ebi.ac.uk/ena/data/view/ERS667663	OSD-Jun-2014	OSD4	4	OSD4_20140620T0900Z	Bottle, Niskin	[OBJECTIVE: Ocean Sampling Day performed during LTER MC research activity 2014][PLATFORM: R/V Vettoria][DEVICE REPORTED: Niskin bottle][DESCRIPTION: This data submission refers to filters treated with the prokaryotes and eukaryotes protocol.]	http://store.pangaea.de/Projects/OSD_2014/OSD4_20140620T0900Z.pdf	2014-06-20T09:00	40.808	14.25	2014-06-20T11:00	40.808	14.25	0	UTC+01	20-06-2014T10:00:00	ITA	2034	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	LTER-MC	Tyrrhenian Sea	http://marineregions.org/gazetteer.php?p=details&id=3386	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	23.3	36.88	8.11	0.24	0.59		0.09		8918111000		53306.44746		200.59		1548			0.61	1.86		1.9	
OSD4_2014-06-20_0m_NPL022	SAMEA3275642	ABOKM15	ERS667664	https://www.ebi.ac.uk/ena/data/view/ERS667664	OSD-Jun-2014	OSD4	4	OSD4_20140620T0900Z	Bottle, Niskin	[OBJECTIVE: Ocean Sampling Day performed during LTER MC research activity 2014][PLATFORM: R/V Vettoria][DEVICE REPORTED: Niskin bottle][DESCRIPTION: This data submission refers to filters treated with the prokaryotes and eukaryotes protocol.]	http://store.pangaea.de/Projects/OSD_2014/OSD4_20140620T0900Z.pdf	2014-06-20T09:00	40.808	14.25	2014-06-20T11:00	40.808	14.25	0	UTC+01	20-06-2014T10:00:00	ITA	2034	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	LTER-MC	Tyrrhenian Sea	http://marineregions.org/gazetteer.php?p=details&id=3386	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	23.3	36.88	8.11	0.24	0.59		0.09		8918111000		53306.44746		200.59		1548			0.61	1.86		1.9	
OSD41_2014-06-21_1m_NPL022	SAMEA3275609	ABOKM12	ERS667627	https://www.ebi.ac.uk/ena/data/view/ERS667627	OSD-Jun-2014	OSD41	41	OSD41_20140621T1840Z	Horizontal water sampler	[OBJECTIVE: It is a great way for us to participate and learn about how diversified our region is compared to other regions around the world.][PLATFORM: Sequim Bay State Park Dock, a public boat dock.][DEVICE REPORTED: Beta water sampler, horizontal pvc water sampler by Wildco.  YSI monitoring sensor.][DESCRIPTION: Sample was collected with the horizontal water sampler and the water was transferred into a sterile container.  The sterile container was placed on ice, and we proceeded to filter the water right there on the dock.]	http://store.pangaea.de/Projects/OSD_2014/OSD41_20140621T1840Z.pdf	2014-06-21T18:40	48.04051	-123.0257	2014-06-21T18:45	48.04051	-123.0257	1	UTC-08	21-06-2014T10:40:00	USA	155	CCAL	Coastal - California Upwelling Coastal Province	0.090559259	Gulf of Alaska	1983	Sequim Bay Park	The Coastal Waters of Southeast Alaska and British Columbia	http://marineregions.org/gazetteer.php?p=details&id=4313	marine biome (ENVO:447)	marine algal bloom (ENVO:1000057)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	15.9	24.73		0.931	0.3		1.47				32055		0.01					24.5	37.1			305.7
OSD42_2014-06-21_3m_NPL022	SAMEA3275608		ERS667626	https://www.ebi.ac.uk/ena/data/view/ERS667626	OSD-Jun-2014	OSD42	42	OSD42_20140621T1000Z	Bottle, Niskin	[OBJECTIVE: Samples from a meromictic lake][PLATFORM: boat_papa Giovanni][DEVICE REPORTED: Niskin bottle][DESCRIPTION: Water ]	http://store.pangaea.de/Projects/OSD_2014/OSD42_20140621T1000Z.pdf	2014-06-21T10:00	38.26861	15.63708	2014-06-21T11:00	38.26861	15.63708	3	UTC+01	21-06-2014T11:00:00	ITA	0	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	326	Faro Lake	Tyrrhenian Sea	http://marineregions.org/gazetteer.php?p=details&id=3386	marine biome (ENVO:447)	meromictic lake (ENVO:199)	water (ENVO:2006)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20	36.8																				
OSD43_2014-06-21_0m_NE08	SAMEA3275606	ABOKM78	ERS667624	https://www.ebi.ac.uk/ena/data/view/ERS667624	OSD-Jun-2014	OSD43	43	OSD43_20140621T1849Z	Bucket, plastic	[OBJECTIVE: The Scripps pier site is a major long term coastal sampling site on the west coast of the USA. It is managed by Scripps Institution of Oceanography, UCSD and is part of the NSF-funded California Current LTER. Oceanographic parameters and the abundance of different phytoplankton taxa, from harmful algae to cyanobacteria, are regularly monitored. The ocean sampling day samples were obtained as a collaboration of SIO, NOAA, and JCVI, and with accompanying metadata will help further our understanding of ecosystem dynamics at this site by providing a snap shot of diversity at the molecular level.The Scripps pier site has been a major long term coastal sampling site on the west coast of the USA since the 1920s.][PLATFORM: Coastal Structure, Ellen Browning Scripps Pier][DEVICE REPORTED: Bucket, YSI][DESCRIPTION: Below is sterivex filters. We also did NE08 protocol but having difficulty entering data.]	http://store.pangaea.de/Projects/OSD_2014/OSD43_20140621T1849Z.pdf	2014-06-21T18:49	32.86698	-117.25725	2014-06-21T20:25	32.86698	-117.25725	0	UTC-08	21-06-2014T10:49:00	USA	402	CCAL	Coastal - California Upwelling Coastal Province	0	California Current	0	SIO Pier	North Pacific Ocean	http://marineregions.org/gazetteer.php?p=details&id=1908	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20.04	33.54	7.92	0.18	0.07		0.02	83.9			51.064		257.73					0	0.5		0.96	
OSD43_2014-06-21_0m_NPL022	SAMEA3275607	ABOKM27	ERS667625	https://www.ebi.ac.uk/ena/data/view/ERS667625	OSD-Jun-2014	OSD43	43	OSD43_20140621T1849Z	Bucket, plastic	[OBJECTIVE: The Scripps pier site is a major long term coastal sampling site on the west coast of the USA. It is managed by Scripps Institution of Oceanography, UCSD and is part of the NSF-funded California Current LTER. Oceanographic parameters and the abundance of different phytoplankton taxa, from harmful algae to cyanobacteria, are regularly monitored. The ocean sampling day samples were obtained as a collaboration of SIO, NOAA, and JCVI, and with accompanying metadata will help further our understanding of ecosystem dynamics at this site by providing a snap shot of diversity at the molecular level.The Scripps pier site has been a major long term coastal sampling site on the west coast of the USA since the 1920s.][PLATFORM: Coastal Structure, Ellen Browning Scripps Pier][DEVICE REPORTED: Bucket, YSI][DESCRIPTION: Below is sterivex filters. We also did NE08 protocol but having difficulty entering data.]	http://store.pangaea.de/Projects/OSD_2014/OSD43_20140621T1849Z.pdf	2014-06-21T18:49	32.86698	-117.25725	2014-06-21T20:25	32.86698	-117.25725	0	UTC-08	21-06-2014T10:49:00	USA	402	CCAL	Coastal - California Upwelling Coastal Province	0	California Current	0	SIO Pier	North Pacific Ocean	http://marineregions.org/gazetteer.php?p=details&id=1908	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20.04	33.54	7.92	0.18	0.07		0.02	83.9			51.064		257.73					0	0.5		0.96	
OSD45_2014-06-22_0m_NPL022	SAMEA3275605	ABOKL68	ERS667623	https://www.ebi.ac.uk/ena/data/view/ERS667623	OSD-Jun-2014	OSD45	45	OSD45_20140622T2130Z	Bucket, plastic 20-L	[OBJECTIVE: OSD Summer Solstice 2014.   Prokaryote samples - 6 replicate water samples of 10.5 Liters each (7 sterivex filters for each sample).  ][PLATFORM: bucket toss from Fort DeSoto Fishing Pier][DEVICE REPORTED: Collected seawater with clean bucket by hand toss from Fort Desoto Park Fishing Pier - transfered to sterile 20 Liter carboys on board - collected 3 20L carboys][DESCRIPTION: particulate matter on a 0.22 um pore size sterivex filter from surface of Tampa Bay OSD site 45. Replicate prokaryote sample 1 of 5, each replicate sample consisting of 7 sterivex each.  All prokaryotic filters (7 filters each of 5 replicate samples) from site 45 filtered 1.5 liters of sample.]	http://store.pangaea.de/Projects/OSD_2014/OSD45_20140622T2130Z.pdf	2014-06-22T21:30	27.61578	-82.72587	2014-06-22T21:55	27.61578	-82.72587	0	UTC-05	22-06-2014T16:30:00	USA	130	CARB	Trades - Caribbean Province	0	Gulf of Mexico	0	Tampa Bay	Gulf of Mexico	http://marineregions.org/gazetteer.php?p=details&id=4288	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	31.2	33.84	8.23																	11.2		
OSD46_2014-06-21_0m_NPL022	SAMEA3275604	ABOKL78	ERS667622	https://www.ebi.ac.uk/ena/data/view/ERS667622	OSD-Jun-2014	OSD46	46	OSD46_20140621T2000Z	Bucket, plastic	[OBJECTIVE: To determine the composition and diversity of microbes in the world s oceans ][PLATFORM: Boat, Gravois IV][DEVICE REPORTED: Carboys][DESCRIPTION: subsurface ]	http://store.pangaea.de/Projects/OSD_2014/OSD46_20140621T2000Z.pdf	2014-06-21T20:00	30.2484	-88.74825	2014-06-21T20:15	30.2484	-88.74825	0	UTC-06	21-06-2014T14:00:00	USA	611	CARB	Trades - Caribbean Province	0	Gulf of Mexico	0	Horn Island	Gulf of Mexico	http://marineregions.org/gazetteer.php?p=details&id=4288	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	29.8	17.5											187									
OSD47_2014-06-21_0m_NPL022	SAMEA3275603	ABOKM66	ERS667621	https://www.ebi.ac.uk/ena/data/view/ERS667621	OSD-Jun-2014	OSD47	47	OSD47_20140621T1256Z	Bottle, unknown 10-L	[OBJECTIVE: Not provided][PLATFORM: UNIPD Boat][DEVICE REPORTED: 10 L bottle][DESCRIPTION: The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here.]	http://store.pangaea.de/Projects/OSD_2014/OSD47_20140621T1256Z.pdf	2014-06-21T12:56	45.502	12.4176	2014-06-21T12:57	45.502	12.4176	0	UTC+01	21-06-2014T13:56:00	ITA	253	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	104	Venice Lagoon	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	mediterranean sea biome (ENVO:1000047)	lagoon (ENVO:38)	brackish water (ENVO:2019)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	25.3	27.42	7.67	0.165	1.75		1.24						4.26					2.01	13.37			3.18
OSD48_2014-06-21_0m_NPL022	SAMEA3275602	ABOKM21	ERS667620	https://www.ebi.ac.uk/ena/data/view/ERS667620	OSD-Jun-2014	OSD48	48	OSD48_20140621T0950Z	Bottle, unknown 10-L	[OBJECTIVE: OSD sampling][PLATFORM: UNIPD Boat][DEVICE REPORTED: 10 L bottle][DESCRIPTION: The Label field reflects the sample title reported on the filter itself: each filter has this label with a progressive number according to the list of filters reported here]	http://store.pangaea.de/Projects/OSD_2014/OSD48_20140621T0950Z.pdf	2014-06-21T09:50	45.4125	12.5265	2014-06-21T09:52	45.4125	12.5265	0	UTC+01	21-06-2014T10:50:00	ITA	5262	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Venice Gulf	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	mediterranean sea biome (ENVO:1000047)	coast (ENVO:303)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	22.2	33.14	8.28	0.09	4.89		0.17						7.31					4.92	6.33			1.5
OSD49_2014-06-21_2m_NE08					OSD-Jun-2014	OSD49	49	OSD49_20140621T0930Z	Bottle, Niskin 5-L	[OBJECTIVE: This  sampling activity is also a part of a long-term time series data set  that is a part of an on-going water-quality monitoring program that  Marine Biology Station (NIB, Slovenia) has supported for more than 15  years.][PLATFORM: research vessel][DEVICE REPORTED: 5L Niskin][DESCRIPTION: Seawater sample collected at 2 m depth.]	http://store.pangaea.de/Projects/OSD_2014/OSD49_20140621T0930Z.pdf	2014-06-21T09:30	45.325568	13.33189	2014-06-21T10:00	45.325568	13.33189	2	UTC+01	21-06-2014T10:30:00	HRV	16318	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Vida	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	22	34	8.3	0.067																		
OSD49_2014-06-21_2m_NPL022	SAMEA3275601	ABOKL74	ERS667619	https://www.ebi.ac.uk/ena/data/view/ERS667619	OSD-Jun-2014	OSD49	49	OSD49_20140621T0930Z	Bottle, Niskin 5-L	[OBJECTIVE: This  sampling activity is also a part of a long-term time series data set  that is a part of an on-going water-quality monitoring program that  Marine Biology Station (NIB, Slovenia) has supported for more than 15  years.][PLATFORM: research vessel][DEVICE REPORTED: 5L Niskin][DESCRIPTION: Seawater sample collected at 2 m depth.]	http://store.pangaea.de/Projects/OSD_2014/OSD49_20140621T0930Z.pdf	2014-06-21T09:30	45.325568	13.33189	2014-06-21T10:00	45.325568	13.33189	2	UTC+01	21-06-2014T10:30:00	HRV	16318	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Vida	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	mediterranean sea biome (ENVO:1000047)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	22	34	8.3	0.067	2.59		0.018															0.3
OSD5_2014-06-19_1m_NPL022	SAMEA3275640	ABOKL71	ERS667662	https://www.ebi.ac.uk/ena/data/view/ERS667662	OSD-Jun-2014	OSD5	5	OSD5_20140619T0515Z	Bottle, Niskin	[OBJECTIVE: Water sampling for Prokaryotes.][PLATFORM: Research Vessel Alkyon][DEVICE REPORTED: Niskin bottles][DESCRIPTION: Surface water sampling of the OSD5 station.]	http://store.pangaea.de/Projects/OSD_2014/OSD5_20140619T0515Z.pdf	2014-06-19T05:15	35.661	24.99	2014-06-19T11:15	35.661	24.99	1	UTC+02	19-06-2014T07:15:00	GRC	25382	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Crete	Aegean Sea	http://marineregions.org/gazetteer.php?p=details&id=3315	oceanic epipelagic zone biome (ENVO:1000035)	surface water (ENVO:2042)	oligotrophic water (ENVO:2223)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	24.46	39.29	8.2	0.07	0.17		0.04			1217.4	58.14							0.38	0.47		-0.1116	
